age,numpurch,totdol,female,res,adB
58,8,4099,1,1,1
41,2,95,0,0,1
37,1,62,0,0,0
29,1,68,1,0,0
36,1,60,0,0,0
37,2,63,1,0,1
40,2,74,1,0,1
40,1,62,1,0,0
40,1,564,1,0,1
36,2,258,1,0,0
41,1,59,0,0,0
46,1,58,0,0,1
37,1,67,1,0,1
36,6,2873,1,0,1
36,2,51,0,0,1
41,3,831,0,0,0
32,1,164,0,0,0
35,2,174,0,0,0
40,1,68,1,0,1
43,2,53,1,0,0
36,2,84,1,0,0
33,3,836,1,0,1
42,3,1206,1,0,1
33,1,55,0,0,1
36,1,55,1,0,0
33,2,55,1,0,1
36,1,60,1,0,1
37,2,110,0,1,1
44,6,2297,0,1,0
37,4,592,0,0,1
44,1,57,0,0,1
38,3,1089,0,0,0
36,2,51,0,0,1
42,2,55,0,0,0
49,6,3165,0,1,0
37,1,72,0,0,0
44,1,210,1,0,1
35,2,760,0,0,1
39,2,84,0,0,0
37,2,184,1,0,0
37,6,2620,0,1,1
39,4,2070,0,1,0
42,2,499,0,1,1
42,1,91,0,1,1
41,3,753,1,0,1
44,2,73,1,0,1
38,2,160,0,0,0
39,2,51,0,0,1
34,1,86,0,0,0
41,1,73,1,0,0
43,2,50,1,0,1
37,1,210,1,0,0
34,1,56,0,0,1
43,4,1088,1,1,1
29,1,57,1,0,1
54,1,241,1,0,0
42,2,708,1,0,1
32,1,350,1,0,1
40,1,564,1,0,1
37,2,176,0,0,0
34,2,461,0,0,0
40,1,58,0,0,0
36,2,59,1,0,1
38,7,3046,1,1,1
37,5,1039,1,0,0
41,1,54,1,0,0
42,1,73,1,0,0
54,8,5295,1,1,1
38,1,73,1,0,1
34,4,2060,0,1,1
43,2,305,1,0,0
36,3,234,1,0,1
39,3,75,1,0,1
38,4,1210,0,0,0
44,1,64,1,1,0
36,1,53,0,0,0
40,1,76,0,0,1
32,6,1941,0,1,1
44,1,62,0,0,1
39,2,52,0,0,1
41,2,59,0,0,0
45,2,68,1,0,1
39,2,609,0,1,0
33,1,219,1,0,1
38,1,86,1,1,0
39,2,63,0,0,0
37,2,373,1,0,1
29,2,73,1,0,0
36,1,55,0,0,0
41,2,95,0,0,0
36,1,129,0,0,0
38,2,76,0,1,0
28,2,78,0,0,0
38,1,142,0,0,0
33,2,254,1,0,1
33,2,125,0,0,1
35,1,55,1,0,0
38,1,55,0,0,1
37,1,84,1,0,0
36,1,63,1,0,1
41,2,257,0,0,0
33,2,95,0,0,0
38,1,68,0,0,1
37,1,86,0,0,1
42,1,58,1,0,1
38,2,379,0,0,1
40,2,67,0,0,0
37,1,79,0,1,0
28,1,79,0,0,0
37,1,52,0,0,1
36,1,68,0,0,1
37,2,51,0,0,1
40,2,69,0,0,0
37,2,419,0,0,0
35,1,246,1,1,0
36,3,68,1,0,1
36,1,129,0,0,0
31,2,1238,1,0,0
40,2,358,1,0,1
38,4,1478,0,0,0
40,2,101,0,0,0
36,2,277,1,0,1
36,1,96,0,0,0
29,1,53,0,0,1
37,2,110,1,0,0
26,2,79,1,0,1
45,1,52,0,0,0
32,1,350,1,1,0
45,1,52,0,0,0
44,1,56,0,0,0
38,1,68,1,0,1
42,1,77,0,0,0
41,3,1698,1,0,1
39,1,53,1,0,1
41,3,487,1,0,0
33,2,125,0,0,0
36,5,1690,0,1,1
36,3,51,1,0,0
34,2,58,1,0,0
32,2,61,0,0,0
37,1,263,0,0,0
38,1,71,1,0,0
40,2,100,0,0,1
41,1,72,1,0,1
36,6,2873,0,1,1
33,1,57,0,0,0
37,1,67,0,0,0
36,1,60,0,0,1
38,1,54,1,0,1
40,1,68,0,0,1
40,2,167,0,0,0
36,1,54,1,0,0
35,1,73,1,0,1
35,1,74,0,0,1
35,1,409,0,0,0
36,1,90,1,0,1
37,4,457,1,0,0
37,2,129,1,0,1
34,3,292,1,0,0
34,1,59,1,0,1
38,2,465,0,0,1
38,1,52,1,0,1
38,2,53,0,0,0
36,1,484,0,0,1
39,2,374,0,0,0
34,1,59,0,0,0
36,2,62,0,0,0
42,1,58,0,0,1
37,1,58,0,0,0
33,2,55,1,0,1
37,1,61,0,0,0
45,1,59,0,0,1
39,1,132,0,0,0
38,1,202,0,0,0
47,1,76,0,1,1
40,2,421,0,0,1
40,2,67,0,0,0
43,2,205,1,0,0
36,4,57,0,0,0
35,1,946,1,0,1
38,1,73,1,0,0
37,1,71,1,0,0
41,2,55,0,0,1
36,1,67,1,0,1
38,4,1478,1,0,1
33,2,223,0,0,1
34,1,73,0,0,1
38,1,55,0,0,1
45,1,66,0,0,1
43,2,205,1,0,1
32,2,58,1,0,1
40,1,251,1,0,0
41,2,54,0,0,0
35,1,52,0,0,1
42,2,499,1,0,1
39,3,339,1,0,1
36,2,53,1,0,1
32,2,54,1,1,1
42,6,3064,0,0,0
33,1,219,0,0,0
37,2,354,0,0,0
40,1,51,1,0,1
37,1,210,0,0,0
39,2,139,1,0,1
38,1,64,1,0,1
34,1,58,1,0,1
35,1,157,1,0,0
37,2,112,0,0,0
31,1,74,1,0,0
33,2,61,0,0,0
51,5,1147,0,0,0
41,2,100,0,0,1
35,1,62,0,0,1
36,1,326,0,0,0
30,2,128,0,0,0
42,1,52,0,0,0
34,3,292,1,0,1
42,2,158,1,0,0
39,2,54,1,1,0
34,1,192,1,0,0
39,1,51,0,0,0
37,2,158,0,0,0
38,1,64,1,0,1
36,1,484,0,0,0
38,2,53,1,0,0
35,1,56,1,0,0
33,1,83,0,0,0
36,2,71,1,0,1
44,1,76,0,0,0
37,3,173,0,0,0
38,1,61,0,0,0
41,1,71,0,0,0
42,2,56,0,0,0
34,1,52,1,0,1
35,1,144,1,0,0
37,1,78,0,0,1
34,1,85,0,1,1
40,1,413,1,0,0
37,2,172,0,0,1
41,2,57,1,0,0
40,2,51,1,0,0
46,1,65,0,0,0
32,3,56,0,0,1
32,2,860,0,0,1
43,1,76,0,0,1
39,5,2050,1,1,1
36,3,234,1,0,1
31,2,55,0,0,0
43,1,51,0,1,0
44,2,87,1,0,1
38,1,65,0,0,1
34,1,58,0,0,0
41,1,53,0,0,0
37,2,172,1,0,1
42,1,59,1,0,1
41,2,905,1,0,0
40,6,2638,0,1,0
41,2,78,0,0,0
38,1,60,0,0,1
42,1,59,0,0,0
35,2,488,0,0,1
41,1,125,0,0,1
41,4,783,1,1,0
37,1,52,1,0,0
44,6,2297,0,1,1
34,2,58,0,0,0
36,2,74,0,0,1
42,2,511,1,0,1
34,5,1346,1,1,0
33,2,61,0,0,0
37,3,64,0,0,0
35,1,57,0,0,0
42,2,1117,1,1,0
35,3,72,0,0,1
36,3,608,1,0,0
36,1,484,1,0,1
39,2,51,0,0,0
39,2,52,1,0,1
45,2,64,1,1,0
44,1,210,1,0,1
30,1,59,0,0,1
35,1,68,1,0,1
41,1,74,0,0,0
50,1,111,1,1,1
45,1,66,0,0,1
33,2,56,1,0,0
38,1,71,1,0,1
42,2,65,1,0,1
33,2,56,1,1,1
38,2,105,1,0,1
43,1,76,0,1,0
37,1,117,1,0,1
36,2,335,0,1,0
43,1,104,0,0,1
36,1,55,0,0,1
44,1,66,0,0,1
35,2,99,0,0,1
33,2,55,1,1,0
34,1,74,1,0,1
40,1,75,1,0,0
28,2,78,1,0,1
40,1,75,1,0,1
42,2,1117,1,0,0
33,1,52,0,0,0
42,2,78,1,0,0
36,1,54,1,0,0
41,2,251,1,0,1
52,7,3477,0,1,1
35,1,52,0,0,1
37,5,1039,0,1,1
43,1,59,0,0,1
43,2,305,0,1,1
38,1,187,1,0,1
40,3,54,1,0,1
43,1,65,0,0,0
40,1,51,0,0,1
42,8,5988,1,1,1
39,2,51,1,0,0
47,1,76,1,0,1
38,2,50,1,0,1
36,1,51,1,0,1
38,2,151,0,0,1
44,3,1267,0,1,0
33,1,57,1,0,0
36,2,485,0,0,0
26,1,122,0,0,0
34,1,55,0,0,0
37,1,51,0,0,0
40,2,69,0,0,1
34,2,57,1,0,0
42,2,474,0,0,1
35,1,53,1,1,0
34,5,1346,1,0,0
36,2,52,0,0,0
38,1,215,0,1,1
34,3,546,1,0,0
36,1,55,0,0,1
41,1,74,0,0,0
46,2,55,0,0,1
38,2,359,1,0,1
36,1,373,0,0,0
37,1,63,1,0,1
36,1,332,0,0,1
33,2,95,0,0,0
32,1,58,1,0,0
29,2,118,0,0,0
38,1,63,0,0,1
37,2,51,1,1,0
44,1,62,1,1,0
37,2,939,0,0,1
42,2,78,0,0,1
34,2,70,1,0,0
34,1,56,1,0,1
45,1,62,1,0,1
39,1,54,1,0,1
33,2,254,1,0,1
45,2,64,0,0,1
38,2,78,0,0,0
38,1,142,1,0,0
34,2,105,1,0,0
36,2,62,1,0,0
37,2,1245,1,0,0
34,1,86,0,0,0
35,1,51,0,0,0
39,1,105,0,0,0
39,1,54,0,0,1
40,2,261,0,0,1
42,1,84,0,1,0
43,2,568,0,0,0
39,6,2402,1,1,1
43,3,210,1,0,1
36,2,277,0,0,0
44,1,56,0,0,0
36,3,654,0,0,0
35,1,62,0,0,0
38,1,59,1,0,0
35,2,173,1,0,1
33,1,95,0,1,1
35,1,53,0,0,0
36,1,63,1,0,0
30,2,77,0,0,0
42,2,58,1,0,1
39,1,70,1,0,0
43,2,83,1,0,1
38,1,55,1,0,1
41,2,52,0,0,1
37,1,96,1,0,0
37,2,459,1,0,1
37,4,457,1,0,1
38,2,52,1,0,1
37,1,71,1,0,0
46,1,54,0,1,1
39,1,83,0,0,1
35,1,89,0,0,0
35,1,74,1,0,1
38,1,59,0,0,1
35,1,59,0,0,0
37,1,54,1,0,0
33,3,836,1,0,1
37,1,52,1,0,0
37,1,53,0,0,0
36,3,484,0,0,0
32,1,52,0,1,1
43,3,1589,1,1,1
32,6,1941,0,1,1
41,2,62,1,0,0
35,4,1304,1,0,1
35,1,205,1,0,0
42,1,51,1,0,1
41,2,251,0,0,0
43,2,254,0,0,1
36,1,51,0,0,1
37,1,120,0,0,1
37,2,239,1,0,1
44,2,768,1,1,0
43,1,51,1,0,0
41,3,487,0,0,0
35,2,66,0,1,0
40,1,205,0,0,0
37,1,69,1,0,0
32,2,224,1,0,0
39,2,84,0,0,1
36,1,52,0,0,0
37,2,118,1,1,0
39,4,2070,0,1,1
41,3,753,1,0,1
49,6,2076,1,1,1
28,2,78,0,0,0
44,1,56,1,0,0
37,3,841,1,0,0
38,1,55,0,0,1
44,1,210,0,0,0
35,1,58,1,0,1
44,1,76,1,0,0
34,1,71,0,0,0
32,3,56,0,0,0
42,1,59,0,0,0
34,2,105,1,0,1
35,8,4287,0,1,0
39,2,441,1,0,1
33,2,93,1,0,0
35,1,57,1,0,0
43,1,51,1,0,1
35,3,547,0,0,1
44,2,58,1,1,0
38,2,163,0,0,0
50,1,111,0,0,1
42,1,84,0,0,1
38,1,202,0,0,1
39,2,1064,0,0,0
38,1,58,0,0,0
43,1,52,0,0,1
42,1,84,0,0,0
37,3,112,0,0,1
39,1,388,1,0,0
43,1,52,1,0,0
41,2,95,1,0,1
29,2,118,1,0,0
35,2,337,0,0,1
36,1,484,1,0,1
43,1,53,1,0,1
37,2,80,0,0,1
33,1,54,0,0,1
38,1,52,1,0,0
36,8,4802,0,1,1
37,1,58,0,0,1
43,2,305,1,0,1
37,3,80,1,0,0
36,1,67,1,0,0
37,2,577,0,0,0
38,2,54,0,0,0
39,2,54,0,0,0
35,4,1304,0,0,1
45,1,64,1,0,0
35,1,157,0,0,0
40,1,56,1,0,1
40,1,61,0,0,1
38,2,57,0,0,0
36,1,68,0,0,0
40,1,51,0,0,0
42,2,158,0,0,1
42,2,229,0,0,0
38,3,328,1,1,0
44,1,66,1,0,0
33,1,52,0,0,0
36,1,64,1,0,0
41,1,224,0,1,1
44,1,64,0,0,0
34,1,83,1,0,0
35,1,73,0,0,1
41,2,69,1,0,0
39,2,698,0,0,1
38,1,268,0,0,1
39,1,79,0,0,0
43,1,76,1,0,1
37,5,1764,0,0,0
36,1,146,0,0,0
36,2,273,1,1,0
25,1,51,0,0,0
38,1,109,0,0,0
37,3,647,0,0,1
39,1,277,0,0,0
62,1,281,1,0,1
45,1,52,0,0,0
34,8,7076,1,1,0
42,2,79,1,0,0
35,1,409,1,0,0
36,1,52,0,0,0
38,2,379,1,0,0
30,1,73,0,0,1
34,1,60,0,1,1
45,8,6405,1,1,0
30,1,52,1,0,1
37,2,341,0,0,0
43,1,51,0,0,1
37,1,55,1,0,1
34,5,1346,1,1,0
35,2,174,0,0,0
35,2,51,0,0,0
37,1,554,0,1,1
30,1,56,0,0,1
26,2,79,1,0,1
28,1,79,0,0,1
36,1,53,0,0,0
38,2,152,1,0,1
41,1,229,0,0,1
38,2,77,1,0,1
35,1,57,0,0,0
44,15,6218,0,1,0
44,1,66,1,1,1
39,1,51,0,0,1
42,1,63,0,1,0
41,1,73,0,0,0
34,1,91,1,0,0
47,1,55,1,0,1
32,2,61,0,0,1
33,1,250,0,0,1
43,1,59,1,0,1
40,1,61,0,0,1
33,1,55,0,0,0
39,2,441,0,0,1
37,1,63,1,0,1
36,2,335,0,1,1
41,2,60,1,0,1
31,1,59,0,1,1
37,2,104,1,0,1
46,2,55,1,0,1
34,1,56,1,1,0
39,1,57,0,0,0
38,2,465,0,0,0
32,2,54,0,1,1
38,6,2744,1,1,0
41,2,54,1,0,0
43,3,1589,1,0,1
38,1,52,1,1,0
37,1,58,1,0,0
29,2,60,0,0,1
42,1,61,0,0,1
31,2,1238,1,1,0
43,1,61,1,0,0
41,1,53,0,0,1
35,1,56,0,0,0
30,2,77,1,0,0
39,1,212,0,0,1
35,1,60,0,0,0
37,1,70,0,0,1
43,2,52,1,0,0
46,7,3025,1,1,0
43,2,305,0,0,1
37,5,1764,0,0,1
33,2,91,1,0,1
36,1,60,0,0,1
39,1,56,0,0,1
40,2,101,0,0,1
37,4,592,1,0,1
41,2,268,0,0,1
37,1,77,0,0,0
36,1,373,0,0,1
40,1,61,0,0,1
33,1,59,0,0,1
37,1,66,0,0,1
30,1,81,0,0,0
42,7,2736,0,0,0
41,1,66,1,0,0
29,2,124,0,0,1
36,2,59,1,0,1
39,2,51,0,0,0
53,9,4063,0,1,0
36,3,533,1,0,0
43,1,58,0,0,1
43,2,274,1,0,1
36,2,76,0,1,1
41,2,647,1,0,1
42,2,55,1,0,1
45,1,326,1,0,1
31,1,80,1,0,0
37,1,51,0,0,1
43,6,2314,1,0,1
37,2,577,1,0,1
33,1,52,0,0,1
42,2,52,1,0,1
42,2,78,1,0,0
45,3,1126,1,0,1
32,1,217,1,0,1
35,1,165,0,1,1
41,1,59,0,1,1
36,4,1057,1,1,0
46,2,943,1,1,1
38,2,75,1,0,0
42,1,112,0,0,0
40,1,61,1,0,1
42,2,57,1,0,0
38,1,62,1,0,1
35,3,547,1,0,0
41,2,81,0,1,1
32,2,860,1,0,1
40,1,58,1,0,0
34,1,56,1,1,1
34,5,1350,0,0,1
32,2,61,0,0,1
38,2,379,1,0,0
33,2,54,1,0,1
38,1,55,0,0,0
40,1,164,0,0,0
42,2,54,1,0,0
42,1,59,1,0,1
37,1,203,1,1,1
39,5,2050,1,0,0
39,1,70,0,0,1
30,6,2162,1,0,1
37,1,59,1,0,1
35,3,72,0,0,0
33,2,56,0,0,0
39,1,277,1,0,0
36,2,57,0,0,1
39,1,132,1,0,1
41,2,257,1,0,1
38,2,78,1,0,1
37,1,84,0,0,0
40,1,95,1,0,1
34,2,58,1,0,0
36,1,177,1,0,1
45,2,68,1,0,1
41,5,1719,0,1,1
42,2,511,1,1,0
43,2,568,0,0,0
45,1,59,0,0,1
33,1,86,1,0,1
33,1,98,0,1,0
47,1,241,0,1,1
30,1,52,0,0,1
47,1,241,0,0,1
35,1,56,1,0,0
45,1,52,1,0,1
41,1,54,1,0,0
38,1,268,0,0,0
37,2,341,0,0,1
35,1,51,1,0,1
37,2,239,0,0,0
38,5,1019,0,1,0
39,4,451,1,0,1
42,2,1117,0,0,0
35,1,56,1,0,0
37,1,84,1,0,0
42,1,158,1,0,1
43,1,51,1,0,0
41,2,51,0,0,1
38,1,62,0,0,0
42,6,3064,1,1,1
32,2,118,0,0,0
44,1,62,1,0,0
39,2,63,0,0,1
30,2,77,1,0,0
38,2,201,0,0,1
36,3,234,1,0,1
30,1,251,0,0,1
45,2,59,1,0,1
41,4,56,1,0,1
36,1,290,0,0,0
37,1,63,1,0,1
37,2,355,0,0,1
39,1,54,1,0,1
44,1,64,0,0,1
38,1,57,0,0,1
35,2,174,1,0,0
38,2,379,1,0,1
34,2,62,0,0,0
25,1,51,1,0,1
47,8,3772,0,1,1
39,1,54,0,0,0
40,2,389,0,0,1
54,6,2286,0,1,1
43,3,73,0,1,1
35,1,68,1,0,0
44,1,64,1,1,0
33,1,51,0,0,1
42,2,57,1,0,0
29,1,57,0,0,1
37,1,64,1,0,1
42,3,207,0,0,1
38,1,129,1,0,0
42,2,54,0,0,0
38,2,152,1,1,1
45,2,109,1,0,0
42,2,57,0,1,1
30,2,128,1,0,0
35,2,66,0,0,1
40,1,55,0,0,1
34,3,64,1,0,0
41,2,62,0,0,0
33,1,57,0,0,0
37,2,153,0,0,0
35,1,165,0,0,1
33,1,67,0,0,1
37,3,260,1,0,1
38,2,54,0,0,0
41,1,59,1,0,0
40,1,95,0,0,1
32,2,860,0,1,1
35,2,199,1,0,1
37,1,60,1,0,0
33,1,213,0,0,1
34,3,292,0,0,0
41,1,55,1,0,0
37,2,153,0,1,1
40,1,68,1,1,0
35,1,436,1,0,0
38,1,64,0,0,1
43,2,68,0,0,1
45,8,6405,1,1,0
36,3,611,0,1,1
34,5,1346,1,0,1
35,1,51,0,0,1
44,1,62,0,0,0
42,2,474,0,0,0
35,2,71,1,0,0
44,1,71,0,0,0
35,2,760,0,0,1
29,1,56,0,0,0
40,2,100,0,0,1
34,1,52,1,0,1
39,2,73,0,0,0
40,1,52,0,0,1
37,3,907,0,0,1
46,1,224,1,0,0
41,2,61,0,0,1
42,2,511,0,0,0
41,1,89,0,0,0
41,2,81,1,0,1
35,1,52,0,0,1
34,2,551,0,0,0
35,2,274,1,0,1
42,2,55,0,0,1
36,3,533,0,0,0
36,2,57,0,0,0
39,2,63,1,0,1
35,2,486,1,0,0
37,1,61,0,0,0
37,2,239,1,0,0
38,4,1478,1,1,1
29,1,54,1,0,1
40,1,58,0,0,1
38,2,121,0,0,0
32,2,484,1,0,1
39,1,105,1,0,0
33,2,61,0,0,0
43,6,2314,1,0,1
38,2,76,1,0,0
38,1,55,0,0,1
42,1,59,0,0,0
47,12,8430,1,1,1
35,2,53,0,0,1
41,1,248,0,0,1
39,4,451,1,0,1
36,1,62,0,0,1
30,1,52,1,0,1
40,2,254,1,0,1
39,1,55,1,0,1
38,1,65,1,0,0
37,1,64,0,0,1
36,2,51,0,0,0
38,1,60,0,0,1
34,2,551,1,0,1
39,3,339,0,0,0
37,1,55,1,0,1
39,1,57,1,0,1
37,1,89,1,0,1
38,2,201,1,0,1
39,1,64,1,0,0
37,6,2620,0,1,0
39,1,261,1,0,1
37,1,554,0,0,0
39,3,339,0,0,1
31,1,59,0,0,1
41,2,52,0,0,1
43,2,57,0,1,1
37,2,459,0,0,0
35,1,52,0,0,1
39,3,454,0,0,0
36,1,77,0,1,1
41,1,194,0,0,0
40,2,67,1,1,0
37,1,53,1,0,0
41,2,118,0,0,0
37,1,55,0,0,1
38,1,64,1,0,1
36,1,79,0,0,1
40,1,211,1,1,0
26,2,79,1,0,0
33,1,54,0,0,1
39,2,55,1,0,1
43,2,176,1,0,0
38,2,52,1,0,1
44,3,710,1,0,0
37,1,69,0,0,1
37,1,58,1,0,1
36,1,52,0,0,0
36,3,68,1,0,1
39,3,75,0,0,1
38,5,1019,1,1,0
40,1,56,0,1,1
44,1,60,1,0,1
37,1,58,1,0,1
42,2,79,0,0,0
40,2,389,1,0,0
44,1,54,0,0,1
33,2,55,1,0,1
38,2,84,0,0,1
41,1,248,0,0,1
33,1,53,1,0,1
39,6,1970,0,0,1
35,2,163,1,0,1
32,1,50,1,0,0
31,1,80,1,1,1
41,1,59,0,0,1
43,1,53,0,0,0
33,1,59,1,0,0
34,1,63,0,0,0
32,2,224,1,0,1
28,2,78,1,0,1
42,1,59,0,0,1
41,1,64,1,0,0
35,1,52,1,0,0
36,1,53,1,0,1
34,1,76,0,1,1
37,1,235,1,0,1
43,2,176,1,1,0
42,2,70,0,0,1
33,1,59,1,0,0
39,2,609,1,0,1
39,3,339,1,1,0
36,1,60,0,0,1
35,1,59,0,0,1
40,1,76,1,0,1
40,2,81,1,0,0
41,1,54,1,0,1
43,1,61,0,0,0
37,2,355,0,0,1
39,2,698,1,0,1
32,1,350,0,0,1
37,1,51,0,0,1
39,2,539,1,0,0
41,2,58,0,0,1
37,1,58,0,0,1
41,4,56,0,0,1
41,1,87,1,0,1
41,1,248,1,0,1
37,1,52,1,0,0
39,1,70,0,0,1
35,3,547,0,0,1
39,4,451,1,0,0
42,1,103,0,0,0
37,1,69,1,0,0
33,1,55,1,0,0
35,1,61,1,0,0
33,2,254,1,0,0
40,1,211,0,0,0
44,1,62,1,0,0
38,2,75,0,0,0
37,3,64,0,0,0
45,8,6405,0,1,0
33,1,57,1,0,0
32,2,68,1,0,1
44,1,56,0,0,0
36,1,51,1,0,0
37,1,81,0,0,1
34,2,221,1,0,1
40,1,65,1,0,0
44,1,62,0,1,1
44,2,87,0,0,1
38,2,465,1,1,0
41,2,100,0,0,0
36,1,90,1,0,1
33,1,118,0,0,0
32,3,56,0,0,1
55,8,4339,1,1,0
40,1,66,0,0,1
36,3,68,1,0,0
30,1,81,0,0,1
35,1,52,0,0,0
29,1,54,1,0,1
42,2,57,0,0,1
37,1,89,0,0,1
29,1,52,1,1,0
38,1,63,1,0,1
31,4,247,0,0,0
41,2,57,0,0,1
38,1,51,0,0,1
31,1,125,0,0,1
38,2,63,0,0,1
49,1,331,0,0,1
39,1,127,0,0,1
42,3,183,0,0,0
34,2,60,1,0,1
37,1,60,0,0,0
36,1,326,1,1,0
37,1,263,1,0,1
38,4,1478,1,0,1
42,3,207,1,0,1
38,1,70,0,0,0
35,1,56,0,0,1
43,1,59,1,0,1
38,1,139,1,0,0
42,1,56,0,0,1
37,2,110,1,0,1
38,1,52,0,0,1
37,1,86,1,1,0
31,1,125,0,0,0
37,1,80,0,0,0
45,2,109,1,0,1
37,2,373,1,0,1
38,5,1019,0,1,1
35,2,71,1,0,1
40,1,58,0,0,1
37,1,70,0,0,1
36,2,497,0,0,0
37,7,3999,0,1,0
36,3,611,1,1,0
33,1,55,1,0,1
31,1,125,0,0,0
36,1,64,1,0,1
34,2,493,1,1,1
38,1,71,0,0,0
36,1,72,0,0,1
44,15,6218,0,1,1
37,1,54,0,1,1
36,1,79,1,0,1
29,1,56,0,1,1
40,1,52,0,0,1
35,1,157,0,0,0
39,1,212,0,0,1
34,2,221,0,0,1
37,1,52,1,0,1
38,2,151,0,0,0
52,7,3477,0,1,1
34,1,54,1,0,0
34,1,181,1,0,1
29,1,56,0,0,0
39,1,50,0,0,1
36,3,553,1,0,1
39,2,55,0,0,0
38,1,65,1,0,1
28,1,127,1,0,0
43,2,53,1,0,0
35,2,337,1,0,1
30,1,59,1,0,1
44,6,2297,0,1,1
31,1,53,0,0,0
43,3,1589,0,0,1
40,1,251,0,0,1
31,2,61,1,0,1
33,2,75,1,0,0
43,3,73,0,0,1
41,5,1719,1,0,1
37,1,58,0,0,0
43,1,52,0,0,0
39,1,122,1,0,1
31,1,150,0,0,0
36,1,53,0,0,1
39,2,73,0,0,1
39,1,66,1,0,0
47,1,76,0,1,1
38,1,129,1,0,1
36,1,67,1,0,1
32,1,52,0,0,0
41,1,55,1,0,0
38,1,53,0,0,0
37,1,117,0,0,1
29,1,56,1,0,0
36,2,79,1,0,0
37,3,80,1,0,0
42,2,78,1,0,0
33,1,147,0,0,1
31,2,55,0,0,0
32,1,187,0,0,0
35,1,73,0,0,1
36,1,53,1,0,1
38,1,52,1,0,0
37,1,69,1,0,1
34,1,55,0,0,0
25,1,627,0,0,0
37,1,51,0,0,0
35,1,74,1,0,0
45,1,326,0,0,1
40,5,1950,0,0,0
43,1,84,0,0,0
41,3,487,1,1,1
35,2,174,1,0,1
33,2,56,1,0,0
47,2,53,1,0,0
44,1,71,1,0,0
37,2,1245,1,0,1
32,6,1941,0,1,1
40,1,140,0,0,1
42,1,63,1,0,1
34,1,63,0,0,0
40,2,72,0,0,0
42,1,55,0,0,1
38,2,105,0,0,0
36,1,85,1,0,1
39,2,134,0,0,0
37,3,526,1,0,1
40,2,72,0,0,0
36,3,1254,1,0,0
33,2,56,1,0,1
35,2,51,0,0,1
37,2,176,1,0,1
42,2,55,0,0,1
35,2,115,0,0,0
39,1,132,1,0,1
37,2,153,0,0,0
35,4,1304,0,1,1
34,2,63,1,0,1
37,1,122,1,0,1
35,3,668,0,1,0
32,2,97,0,0,1
43,1,53,1,0,1
39,1,247,0,0,1
39,2,576,1,0,1
37,1,84,1,0,1
34,1,97,1,0,1
40,1,68,0,0,1
38,2,52,1,1,1
36,3,553,1,0,0
34,2,214,1,0,1
35,1,946,1,0,1
30,1,55,1,0,1
38,1,195,0,0,1
38,2,363,0,0,1
31,1,80,0,0,1
41,1,59,1,0,1
34,1,97,1,0,0
37,3,112,0,0,0
36,1,72,1,0,1
38,1,62,0,0,0
44,3,1267,0,0,1
38,1,60,0,0,0
32,8,8763,0,1,0
42,2,155,0,0,1
39,1,57,1,0,0
38,2,408,0,0,0
44,2,584,1,0,0
43,2,57,0,0,0
37,6,2620,0,1,0
41,1,53,1,0,0
30,1,251,0,0,0
46,2,943,0,0,1
37,2,153,0,0,1
43,2,58,0,0,0
46,1,54,1,0,0
38,1,75,0,0,0
36,1,58,1,0,1
41,1,94,1,0,0
33,1,59,1,0,1
41,1,87,0,0,1
40,2,622,0,0,0
36,2,76,0,0,1
36,1,58,0,0,1
38,2,359,0,0,0
34,1,715,0,1,1
37,2,69,0,0,0
28,2,78,0,0,1
37,2,53,0,0,1
35,2,174,1,0,0
35,1,60,0,0,1
38,1,61,0,0,1
42,1,103,0,0,1
32,1,55,0,0,0
25,1,51,0,0,1
41,1,229,1,0,1
39,2,63,0,0,1
36,2,62,0,0,1
44,2,55,0,1,1
38,2,84,1,0,0
34,1,60,0,0,1
39,1,277,1,0,0
42,8,5988,0,1,0
29,1,56,1,0,0
35,2,174,1,0,0
34,2,57,1,0,0
39,2,383,1,0,1
37,2,354,1,1,0
36,3,234,1,1,1
40,1,211,0,0,0
33,2,56,1,0,0
42,1,73,1,0,1
39,3,454,1,1,1
29,1,53,0,0,1
36,8,4802,0,1,0
37,2,153,0,0,1
33,1,52,1,0,1
46,1,72,1,0,0
33,1,53,0,0,0
30,2,162,0,0,0
38,3,1089,0,1,0
39,2,51,1,1,0
39,1,64,1,1,0
41,1,64,0,0,1
40,2,308,1,0,0
36,3,654,1,0,0
28,2,77,0,0,0
41,1,132,1,0,0
36,2,62,0,0,0
37,1,122,1,0,0
36,1,290,0,1,1
44,1,207,0,0,0
33,5,1339,0,1,1
37,2,69,1,0,0
33,1,74,1,0,1
36,1,55,0,0,1
42,1,77,0,0,0
35,2,199,1,0,0
38,2,151,1,0,1
42,3,207,0,0,1
41,1,224,1,0,0
35,2,65,0,0,1
41,3,1698,1,0,1
41,2,251,0,0,0
40,1,52,0,0,1
37,2,129,1,0,1
36,1,70,1,0,1
32,2,118,0,0,1
28,1,79,0,0,1
58,8,4099,1,1,0
41,2,69,1,0,0
34,1,58,0,0,0
43,1,51,1,0,1
38,2,50,0,0,1
39,6,1970,0,1,0
43,1,58,1,0,0
37,4,592,1,0,0
40,1,130,0,0,1
36,1,373,0,0,1
42,2,229,1,0,1
32,2,97,1,0,0
38,2,163,1,0,1
