userid,recency,frequency,monetary,rfm1,rfm2,buyer,ordersize,platform,category,mobile_os
85373984,131,1,108,552,552,0,0,"App",5,"android"
86286441,124,1,97,552,552,0,0,"Browser",5,"android"
87321070,117,1,59.8,553,553,0,0,"App",5,"android"
89439426,103,1,130,551,551,0,0,"App",5,"android"
91541820,87,5,248,511,511,0,0,"App",5,"android"
92347622,82,1,139,551,551,0,0,"App",5,"android"
93060208,79,4,296,521,521,0,0,"Browser",5,"android"
93072336,79,1,168,551,551,0,0,"App",5,"android"
93111504,78,3,187,521,521,0,0,"Browser",5,"android"
93362733,77,2,138,431,431,0,0,"Browser",5,"android"
93587587,76,9,88,412,412,0,0,"App",5,"android"
93823290,74,1,98,452,452,0,0,"App",5,"android"
94642795,71,1,60,453,453,0,0,"Browser",5,"android"
94663294,71,2,69,432,432,0,0,"App",5,"android"
94740566,71,3,128,421,421,0,0,"App",5,"android"
95231762,68,5,88,412,412,0,0,"App",5,"android"
95709678,65,1,336,451,451,0,0,"App",5,"android"
97331146,60,1,138,451,451,0,0,"App",5,"android"
98185568,58,5,89,412,412,0,0,"App",5,"android"
98711937,56,2,98,432,432,0,0,"App",5,"android"
99943058,52,3,128,421,421,0,0,"App",5,"android"
100642239,49,1,139,451,451,0,0,"App",5,"android"
101394947,46,3,107,422,422,0,0,"App",5,"android"
101658836,46,1,138,451,451,0,0,"App",5,"android"
102000151,45,5,160,411,411,1,209,"App",5,"android"
102231119,45,1,99,452,452,0,0,"Browser",5,"android"
102628392,43,6,99,412,412,0,0,"App",5,"android"
102872975,42,3,58,423,423,0,0,"App",5,"android"
104772396,34,1,127,451,451,0,0,"Browser",5,"android"
104821060,33,5,88,412,412,0,0,"App",5,"android"
104867148,33,1,109,452,452,0,0,"App",5,"android"
105185761,32,2,129,431,431,0,0,"App",5,"android"
105297956,31,4,79,322,322,0,0,"App",5,"android"
106126451,28,1,168,351,351,0,0,"App",5,"android"
106673104,25,1,474,351,351,0,0,"App",5,"android"
106748885,25,1,109,352,352,0,0,"App",5,"android"
106954173,24,2,138,331,331,0,0,"App",5,"android"
107040924,24,1,108,352,352,0,0,"App",5,"android"
107123993,24,1,78,352,352,0,0,"App",5,"android"
107149761,23,5,138,311,311,0,0,"App",5,"android"
107200193,23,1,109,352,352,0,0,"App",5,"android"
107213779,23,1,168,351,351,0,0,"App",5,"android"
107265292,23,3,148,321,321,0,0,"App",5,"android"
107343322,23,1,77,352,352,0,0,"App",5,"android"
107485641,22,2,207,331,331,0,0,"Browser",5,"android"
107737226,21,3,99,322,322,0,0,"App",5,"android"
107750670,21,1,46,353,353,0,0,"App",5,"android"
107934483,20,2,139,331,331,0,0,"App",5,"android"
108061960,19,5,88,312,312,0,0,"App",5,"android"
108100694,19,3,98,322,322,0,0,"Browser",5,"android"
108122029,19,1,109,352,352,0,0,"App",5,"android"
108421089,17,3,105,322,322,0,0,"App",5,"android"
108541166,17,6,149,311,311,0,0,"App",5,"android"
108719461,16,1,168,351,351,0,0,"App",5,"android"
109026199,15,1,98,252,252,0,0,"App",5,"android"
109097752,14,2,128,231,231,0,0,"App",5,"android"
109188446,14,1,148,251,251,0,0,"App",5,"android"
109240432,14,1,78,252,252,0,0,"App",5,"android"
109252719,13,1,138,251,251,0,0,"App",5,"android"
109307890,13,1,78,252,252,0,0,"App",5,"android"
109402728,13,3,128,221,221,0,0,"App",5,"android"
109441066,12,1,168,251,251,1,209,"App",5,"android"
109451527,12,1,109,252,252,0,0,"App",5,"android"
109608320,12,2,208,231,231,0,0,"Browser",5,"iphone"
109621485,12,2,138,231,231,0,0,"App",5,"android"
109652969,11,4,98,222,222,0,0,"App",5,"android"
109810553,11,1,138,251,251,0,0,"App",5,"android"
109810878,11,1,78,252,252,0,0,"App",5,"android"
109822960,11,5,88,212,212,0,0,"App",5,"android"
109832810,11,2,158,231,231,0,0,"App",5,"android"
109837014,11,1,109,252,252,1,259,"App",5,"android"
109865991,11,1,139,251,251,0,0,"App",5,"android"
109877361,11,7,169,211,211,1,259,"App",5,"android"
109880742,11,1,148,251,251,0,0,"App",5,"android"
109918999,10,3,138,121,121,0,0,"App",5,"android"
109934323,10,2,98,132,132,0,0,"App",5,"android"
109935777,10,1,78,152,152,0,0,"App",5,"android"
109995050,10,1,98,152,152,0,0,"App",5,"android"
110087656,10,5,640,111,111,0,0,"App",5,"android"
110102446,10,5,128,111,111,0,0,"App",5,"android"
110103914,10,3,98,122,122,0,0,"App",5,"android"
110167539,10,3,78,122,122,0,0,"App",5,"android"
110172763,10,1,98,152,152,0,0,"App",5,"android"
110202085,10,2,118,131,131,0,0,"App",5,"android"
110206579,10,1,89,152,152,0,0,"App",5,"android"
110212328,10,2,88,132,132,0,0,"App",5,"android"
110225602,9,1,98,152,152,0,0,"App",5,"android"
110229099,9,3,80,122,122,0,0,"App",5,"android"
110231099,9,2,158,131,131,0,0,"App",5,"android"
110247486,9,6,136,111,111,0,0,"App",5,"android"
110259350,9,2,2786,131,131,1,129,"App",5,"android"
110260503,9,2,88,132,132,0,0,"App",5,"android"
110287044,9,1,97,152,152,0,0,"App",5,"android"
110367202,9,1,139,151,151,0,0,"App",5,"android"
110369096,9,1,119,151,151,0,0,"App",5,"android"
110380530,9,1,239,151,151,0,0,"App",5,"android"
110443949,9,1,98,152,152,0,0,"App",5,"android"
110474466,9,7,68,112,112,0,0,"App",5,"android"
110519809,9,2,208,131,131,0,0,"App",5,"android"
69876207,250,1,89,552,552,0,0,"App",5,"android"
76947672,193,10,99,512,512,0,0,"App",5,"android"
80526574,165,2,77,532,532,0,0,"App",5,"android"
83110581,146,5,89,512,512,0,0,"App",5,"android"
85814643,128,1,108,552,552,0,0,"App",5,"android"
86732436,121,1,138,551,551,0,0,"App",5,"android"
87027359,119,1,179,551,551,0,0,"App",5,"android"
87618351,115,3,176,521,521,0,0,"App",5,"android"
88619791,108,1,92,552,552,0,0,"App",5,"android"
89763885,101,1,194,551,551,0,0,"App",5,"android"
90275546,96,2,89,532,532,0,0,"App",5,"android"
92305276,82,2,108,532,532,0,0,"Browser",5,"android"
92771381,80,2,128,531,531,0,0,"App",5,"android"
93235303,78,1,139,551,551,0,0,"App",5,"android"
93240807,78,2,276,531,531,0,0,"App",5,"android"
93321601,77,1,126,451,451,0,0,"App",5,"android"
93382281,77,1,79,452,452,0,0,"Browser",5,"android"
93701446,75,5,139,411,411,0,0,"App",5,"android"
93762486,75,1,238,451,451,0,0,"App",5,"android"
94226252,73,2,88,432,432,0,0,"App",5,"android"
94439898,72,1,48,453,453,0,0,"App",5,"android"
94488703,72,1,158,451,451,0,0,"App",5,"android"
94708321,71,1,58,453,453,0,0,"App",5,"android"
94739490,71,4,88,422,422,0,0,"App",5,"android"
95053057,69,1,119,451,451,0,0,"App",5,"android"
96204356,63,2,98,432,432,0,0,"App",5,"android"
96373861,63,1,79,452,452,0,0,"Browser",5,"android"
96539000,62,8,198,411,411,0,0,"App",5,"android"
96990447,61,2,77,432,432,1,209,"App",5,"android"
97772675,59,5,99,412,412,0,0,"App",5,"android"
98122290,58,4,188,421,421,0,0,"App",5,"android"
99882806,52,7,168,411,411,1,209,"App",5,"android"
100449027,50,8,79,412,412,0,0,"Browser",5,"android"
100614415,49,1,216,451,451,0,0,"App",5,"android"
101239117,47,1,98,452,452,1,209,"App",5,"android"
101350203,46,3,88,422,422,0,0,"App",5,"android"
102802673,43,1,138,451,451,0,0,"App",5,"android"
103010100,42,2,78,432,432,0,0,"App",5,"android"
103442276,40,2,228,431,431,0,0,"App",5,"android"
103621465,39,4,88,422,422,0,0,"App",5,"android"
104260699,36,5,79.9,412,412,0,0,"App",5,"android"
104304011,36,2,158,431,431,0,0,"App",5,"android"
104953386,33,1,77,452,452,0,0,"App",5,"android"
105107648,32,5,98,412,412,0,0,"App",5,"android"
105394728,31,6,139,311,311,0,0,"App",5,"android"
105493974,31,2,158,331,331,0,0,"App",5,"android"
105796927,29,3,98,322,322,0,0,"App",5,"android"
106441394,26,1,198,351,351,0,0,"App",5,"android"
106466319,26,7,88,312,312,0,0,"Browser",5,"android"
106797582,25,2,98,332,332,0,0,"App",5,"android"
106824183,25,1,58,353,353,0,0,"App",5,"android"
107068772,24,2,99,332,332,0,0,"App",5,"android"
107365332,22,1,198,351,351,0,0,"App",5,"android"
107423605,22,1,88,352,352,0,0,"App",5,"android"
107427072,22,2,156,331,331,0,0,"App",5,"android"
107755912,21,1,139,351,351,0,0,"App",5,"android"
107878167,20,2,115,331,331,0,0,"Browser",5,"android"
107932069,20,2,196,331,331,0,0,"App",5,"android"
108189827,18,1,108,352,352,0,0,"App",5,"android"
108308571,18,2,158,331,331,0,0,"Browser",5,"android"
108371583,18,1,108,352,352,0,0,"App",5,"android"
108503382,17,1,76,352,352,0,0,"App",5,"android"
108594442,17,2,80,332,332,0,0,"Browser",5,"android"
108675786,16,1,107,352,352,0,0,"App",5,"android"
108780209,16,1,139.8,351,351,0,0,"App",5,"android"
108966332,15,1,88,252,252,0,0,"App",5,"android"
108990979,15,2,118,231,231,0,0,"App",5,"android"
109053079,14,4,128,221,221,0,0,"App",5,"android"
109267002,13,1,294,251,251,0,0,"App",5,"android"
109271289,13,6,85,212,212,1,259,"App",5,"android"
109333539,13,2,276,231,231,0,0,"App",5,"android"
109380548,13,6,128,211,211,0,0,"App",5,"android"
109515389,12,5,139,211,211,0,0,"App",5,"android"
109595320,12,2,118,231,231,0,0,"App",5,"android"
109597584,12,5,138,211,211,1,259,"App",5,"android"
109703899,11,6,654,211,211,0,0,"App",5,"android"
109722247,11,4,78,222,222,0,0,"App",5,"android"
109740619,11,6,128,211,211,0,0,"App",5,"android"
109756161,11,4,179,221,221,0,0,"App",5,"android"
109767232,11,3,138,221,221,0,0,"App",5,"android"
109891090,11,1,108,252,252,0,0,"App",5,"android"
109900154,10,3,158,121,121,0,0,"App",5,"android"
109916464,10,2,139,131,131,0,0,"App",5,"android"
109962963,10,2,129,131,131,0,0,"App",5,"android"
109998956,10,2,50,133,133,0,0,"App",5,"android"
110004858,10,2,254,131,131,0,0,"App",5,"android"
110019431,10,2,150,131,131,0,0,"App",5,"android"
110099301,10,1,45,153,153,0,0,"App",5,"android"
110101504,10,6,88,112,112,0,0,"App",5,"android"
110131466,10,2,88,132,132,0,0,"App",5,"android"
110134940,10,1,89,152,152,0,0,"App",5,"android"
110151005,10,3,98,122,122,0,0,"App",5,"android"
110177532,10,3,128,121,121,0,0,"App",5,"android"
110195204,10,1,118,151,151,0,0,"App",5,"android"
110199289,10,1,88,152,152,0,0,"App",5,"android"
110224157,9,2,119,131,131,0,0,"App",5,"android"
110229065,9,4,118,121,121,1,209,"App",5,"android"
110246832,9,2,156,131,131,0,0,"App",5,"android"
110259767,9,4,176,121,121,0,0,"App",5,"android"
110267354,9,1,98,152,152,0,0,"App",5,"android"
110269377,9,1,159,151,151,0,0,"App",5,"android"
110315135,9,1,139,151,151,0,0,"App",5,"android"
110329315,9,1,89,152,152,0,0,"App",5,"android"
110383431,9,1,119,151,151,0,0,"App",5,"android"
110433344,9,2,86,132,132,0,0,"App",5,"android"
110438404,9,1,110,151,151,0,0,"App",5,"android"
110457572,9,1,89,152,152,0,0,"App",5,"android"
110463754,9,1,129,151,151,0,0,"App",5,"android"
110474066,9,5,276,111,111,0,0,"App",5,"android"
110506423,9,7,118,111,111,0,0,"App",5,"android"
110506912,9,3,139,121,121,0,0,"App",5,"android"
52330250,428,2,208,531,531,0,0,"App",5,"android"
52903457,422,1,99,552,552,0,0,"App",5,"android"
54090305,417,2,199,531,531,0,0,"App",5,"android"
59095680,363,1,148,551,551,0,0,"App",5,"android"
59409080,360,2,88,532,532,0,0,"App",5,"android"
60893134,343,2,110,531,531,0,0,"App",5,"android"
61894527,332,10,99,512,512,0,0,"App",5,"android"
63089989,317,1,216,551,551,0,0,"App",5,"android"
67215976,272,5,159,511,511,0,0,"App",5,"android"
71934808,231,5,98,512,512,0,0,"App",5,"android"
73521256,217,1,96,552,552,0,0,"App",5,"android"
75920384,200,1,99,552,552,0,0,"App",5,"android"
76358844,197,4,236,521,521,0,0,"App",5,"android"
78718155,181,2,78,532,532,0,0,"App",5,"android"
78992471,179,3,48,523,523,0,0,"App",5,"android"
80661961,165,3,88,522,522,0,0,"App",5,"android"
85040136,133,2,158,531,531,0,0,"App",5,"android"
85850436,128,4,158,521,521,0,0,"App",5,"android"
85885433,128,1,79.8,552,552,0,0,"App",5,"android"
86036546,126,4,109,522,522,0,0,"App",5,"android"
86792197,121,1,149,551,551,0,0,"Browser",5,"android"
87505625,116,3,88,522,522,0,0,"App",5,"android"
88320799,110,9,109,512,512,0,0,"App",5,"android"
88348883,110,3,58,523,523,0,0,"App",5,"android"
88699034,108,1,240,551,551,0,0,"App",5,"android"
89116928,106,5,98,512,512,0,0,"App",5,"android"
89996698,99,1,55,553,553,0,0,"Browser",5,"android"
90121270,98,4,148,521,521,0,0,"App",5,"android"
91334504,89,1,167,551,551,0,0,"App",5,"android"
91590962,87,3,88,522,522,0,0,"App",5,"android"
93501960,76,3,99,422,422,0,0,"App",5,"android"
94679143,71,2,148,431,431,0,0,"Browser",5,"android"
100018645,52,1,99,452,452,0,0,"Browser",5,"android"
100124146,51,1,188,451,451,0,0,"App",5,"android"
100678980,49,4,88,422,422,0,0,"App",5,"android"
101622360,46,1,129,451,451,0,0,"App",5,"android"
101902776,45,1,168,451,451,0,0,"App",5,"android"
102737961,43,3,178,421,421,0,0,"App",5,"android"
103164307,41,2,198,431,431,0,0,"Browser",5,"android"
103206270,41,3,60,423,423,0,0,"App",5,"android"
106176891,28,2,168,331,331,0,0,"Browser",5,"android"
106375304,27,4,68,322,322,0,0,"App",5,"android"
106740386,25,4,89,322,322,0,0,"App",5,"android"
106800792,25,1,88,352,352,0,0,"App",5,"android"
106808810,25,1,85,352,352,0,0,"App",5,"android"
107143476,23,4,158,321,321,1,209,"App",5,"android"
107723193,21,3,88,322,322,0,0,"App",5,"android"
107747338,21,2,88,332,332,0,0,"App",5,"android"
107812835,20,1,149,351,351,0,0,"App",5,"android"
107947132,20,1,138,351,351,0,0,"App",5,"android"
108007620,19,7,78,312,312,0,0,"App",5,"android"
108030896,19,2,88,332,332,0,0,"App",5,"android"
108106479,19,3,236,321,321,0,0,"Browser",5,"android"
108201479,18,1,98,352,352,0,0,"App",5,"android"
108289097,18,1,88,352,352,0,0,"App",5,"android"
108499393,17,5,88,312,312,0,0,"App",5,"android"
108524681,17,1,88,352,352,0,0,"App",5,"android"
108634808,17,3,99,322,322,0,0,"App",5,"ipad"
108980798,15,1,39,253,253,0,0,"App",5,"android"
109018335,15,4,136,221,221,1,209,"App",5,"android"
109031001,15,1,128,251,251,0,0,"App",5,"android"
109320870,13,2,98,232,232,0,0,"App",5,"android"
109348278,13,1,468,251,251,0,0,"App",5,"android"
109479858,12,2,98,232,232,1,209,"App",5,"android"
109607339,12,1,97,252,252,0,0,"App",5,"android"
109662425,11,2,118,231,231,0,0,"App",5,"android"
109717199,11,2,354,231,231,0,0,"App",5,"android"
109723806,11,1,109,252,252,0,0,"App",5,"android"
109795748,11,1,138,251,251,0,0,"App",5,"android"
109801833,11,1,78,252,252,0,0,"App",5,"android"
109921551,10,2,93,132,132,0,0,"App",5,"android"
109983553,10,8,176,111,111,0,0,"App",5,"android"
110040320,10,2,78,132,132,0,0,"App",5,"android"
110085925,10,2,139,131,131,0,0,"App",5,"android"
110147711,10,1,198,151,151,0,0,"App",5,"android"
110172205,10,1,128,151,151,1,209,"App",5,"android"
110190926,10,1,139,151,151,0,0,"App",5,"android"
110191565,10,2,79,132,132,0,0,"App",5,"android"
110210664,10,4,79,122,122,1,209,"App",5,"android"
110239927,9,7,294,111,111,0,0,"App",5,"android"
110240053,9,1,49,153,153,0,0,"App",5,"android"
110258758,9,9,149,111,111,0,0,"App",5,"android"
110266263,9,4,99,122,122,0,0,"App",5,"android"
110281281,9,3,159,121,121,0,0,"App",5,"android"
110326952,9,3,138,121,121,0,0,"App",5,"android"
110327166,9,1,98,152,152,0,0,"App",5,"android"
110328206,9,1,218,151,151,0,0,"App",5,"android"
110364057,9,1,78,152,152,0,0,"App",5,"android"
110393776,9,3,169,121,121,0,0,"App",5,"android"
110409034,9,1,68,152,152,0,0,"App",5,"android"
110430862,9,1,88,152,152,0,0,"App",5,"android"
54439467,413,3,79,522,522,0,0,"App",5,"android"
56475666,393,1,88,552,552,0,0,"Browser",5,"android"
58522506,370,1,159,551,551,0,0,"App",5,"android"
60392682,349,7,158,511,511,0,0,"App",5,"android"
62487176,324,1,60,553,553,0,0,"Browser",5,"android"
62677995,322,7,385,511,511,0,0,"App",5,"android"
64486640,301,4,79,522,522,0,0,"App",5,"android"
65989983,285,1,79,552,552,0,0,"App",5,"android"
66382160,281,4,139,521,521,0,0,"App",5,"android"
67896352,267,2,98,532,532,0,0,"App",5,"android"
68792548,259,1,109,552,552,0,0,"App",5,"android"
70431886,245,1,109,552,552,0,0,"App",5,"android"
71426999,236,1,169,551,551,0,0,"App",5,"android"
72815630,222,5,109,512,512,0,0,"App",5,"android"
73039675,221,2,60,533,533,0,0,"App",5,"android"
73691143,216,3,89,522,522,0,0,"Browser",5,"android"
74017632,214,7,258,511,511,0,0,"App",5,"android"
74793751,209,2,99,532,532,0,0,"App",5,"android"
75475316,204,3,28,524,524,0,0,"App",5,"android"
75912794,200,3,89,522,522,0,0,"App",5,"android"
76137432,199,5,376,511,511,0,0,"App",5,"android"
76339568,197,1,45,553,553,0,0,"App",5,"android"
81322672,160,2,48,533,533,0,0,"App",5,"android"
81354696,159,3,109,522,522,0,0,"App",5,"android"
81539144,158,1,129,551,551,0,0,"App",5,"android"
82260893,153,1,48,553,553,0,0,"App",5,"android"
83033400,147,10,228,511,511,0,0,"App",5,"android"
84832649,135,1,49,553,553,0,0,"App",5,"android"
85054414,133,8,109,512,512,0,0,"App",5,"android"
87829817,114,1,79,552,552,0,0,"App",5,"android"
89122604,105,1,176,551,551,0,0,"App",5,"android"
89475512,102,1,88,552,552,0,0,"App",5,"android"
89858120,100,3,88,522,522,0,0,"App",5,"android"
90023485,98,2,108,532,532,0,0,"App",5,"android"
93082146,79,2,258,531,531,0,0,"App",5,"android"
94304570,73,1,88,452,452,0,0,"App",5,"android"
94515377,72,5,148,411,411,0,0,"App",5,"android"
94763083,70,1,128,451,451,0,0,"Browser",5,"android"
95235974,68,1,108,452,452,0,0,"App",5,"android"
95967268,64,5,25,414,414,0,0,"App",5,"android"
96380786,63,6,52,413,413,0,0,"Browser",5,"android"
96703900,62,2,138,431,431,0,0,"Browser",5,"android"
97127336,60,1,79,452,452,0,0,"App",5,"iphone"
97269612,60,1,109,452,452,0,0,"Browser",5,"android"
97827012,59,1,139,451,451,0,0,"App",5,"android"
98070388,58,2,138,431,431,0,0,"App",5,"android"
98094855,58,1,79,452,452,0,0,"App",5,"android"
99173027,55,1,99,452,452,0,0,"App",5,"android"
99770252,52,8,149,411,411,0,0,"App",5,"android"
100108704,51,1,77,452,452,0,0,"App",5,"android"
100175063,51,4,98,422,422,0,0,"App",5,"android"
100652317,49,1,128,451,451,0,0,"App",5,"android"
100878832,48,1,129,451,451,0,0,"App",5,"android"
102408884,44,1,99,452,452,0,0,"App",5,"android"
103045992,42,2,49.9,433,433,0,0,"App",5,"android"
103202285,41,4,30,424,424,0,0,"Browser",5,"android"
103502041,40,3,99,422,422,0,0,"App",5,"iphone"
103782172,39,8,86,412,412,0,0,"App",5,"android"
104275568,36,1,71,452,452,0,0,"App",5,"android"
104492113,35,4,108,422,422,0,0,"App",5,"android"
104499976,35,1,149,451,451,0,0,"App",5,"android"
104655326,34,2,88,432,432,0,0,"Browser",5,"android"
105599747,30,1,99,352,352,0,0,"App",5,"android"
105753628,30,5,98,312,312,0,0,"App",5,"android"
106269419,27,2,99,332,332,0,0,"App",5,"android"
106326236,27,2,58,333,333,0,0,"App",5,"android"
106518213,26,1,77,352,352,0,0,"App",5,"android"
106573180,26,1,238,351,351,0,0,"App",5,"android"
106695679,25,1,137,351,351,0,0,"App",5,"android"
106876802,25,3,77,322,322,0,0,"App",5,"android"
106958350,24,5,79,312,312,0,0,"App",5,"android"
107032357,24,1,79,352,352,0,0,"App",5,"android"
107137840,23,1,98,352,352,0,0,"App",5,"android"
107285197,23,5,78,312,312,0,0,"App",5,"android"
107368418,22,4,98,322,322,0,0,"App",5,"android"
107458817,22,1,49,353,353,0,0,"Browser",5,"android"
108003706,19,1,216,351,351,0,0,"App",5,"android"
108358212,18,4,99,322,322,0,0,"App",5,"android"
108456865,17,1,108,352,352,0,0,"App",5,"android"
108508612,17,2,89,332,332,0,0,"App",5,"android"
108589286,17,1,414,351,351,0,0,"App",5,"android"
108878013,15,1,98,252,252,0,0,"App",5,"android"
108892459,15,1,88,252,252,0,0,"App",5,"android"
108902598,15,4,78,222,222,0,0,"App",5,"android"
108951385,15,3,116,221,221,1,209,"App",5,"android"
108985482,15,2,30,234,234,0,0,"App",5,"android"
108996894,15,2,196,231,231,0,0,"App",5,"android"
109092644,14,1,59.9,253,253,0,0,"App",5,"android"
109134079,14,8,56,213,213,0,0,"App",5,"android"
109392464,13,1,128,251,251,0,0,"Browser",5,"android"
109432766,13,1,198,251,251,0,0,"App",5,"android"
109438178,12,1,176,251,251,0,0,"App",5,"android"
109515038,12,1,108,252,252,0,0,"App",5,"android"
109572214,12,2,59,233,233,0,0,"App",5,"android"
109646396,12,6,69,212,212,0,0,"Browser",5,"android"
109668869,11,1,76.6,252,252,0,0,"App",5,"android"
109741029,11,1,98,252,252,0,0,"App",5,"android"
109780884,11,1,108,252,252,0,0,"App",5,"android"
109860501,11,1,119,251,251,0,0,"App",5,"android"
109902433,10,2,354,131,131,0,0,"App",5,"android"
109934460,10,3,98,122,122,0,0,"App",5,"android"
110110554,10,2,98,132,132,0,0,"App",5,"android"
110142870,10,2,128,131,131,1,259,"App",5,"android"
110167031,10,7,276,111,111,1,259,"App",5,"android"
110173879,10,1,88,152,152,0,0,"App",5,"android"
110215895,10,1,88,152,152,0,0,"App",5,"android"
110221646,9,4,78,122,122,0,0,"App",5,"android"
110232754,9,5,88,112,112,0,0,"App",5,"android"
110233583,9,4,198,121,121,0,0,"App",5,"android"
110248961,9,1,88,152,152,0,0,"App",5,"android"
110296675,9,1,49,153,153,0,0,"App",5,"android"
110305296,9,3,89,122,122,0,0,"App",5,"android"
110308045,9,2,88,132,132,0,0,"App",5,"android"
110352451,9,10,77,112,112,0,0,"App",5,"android"
110396979,9,3,68,122,122,0,0,"App",5,"android"
110418052,9,9,64,112,112,0,0,"App",5,"android"
110443911,9,1,384,151,151,0,0,"App",5,"android"
110445747,9,1,89,152,152,0,0,"App",5,"android"
110469724,9,1,168,151,151,0,0,"App",5,"android"
110489482,9,1,69,152,152,0,0,"Browser",5,"android"
64176757,304,4,208,521,521,0,0,"App",5,"android"
68261332,264,2,98,532,532,0,0,"App",5,"android"
80786577,164,2,98,532,532,0,0,"App",5,"android"
