acctnum,offer,buyer,female,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog
166471,Cook,0,1,PA,17754,177,11,11,15,242,257,1,1,0,0,0,0,0,0
166520,Cook,0,0,CT,6460,64,11,11,15,266,281,1,0,0,0,0,0,1,0
166524,Art,0,0,PA,16428,164,11,5,28,166,194,2,0,0,1,0,0,1,0
166525,Cook,1,0,PA,19054,190,55,13,128,45,173,11,1,0,6,2,0,0,2
166546,Cook,0,1,MA,2667,26,35,9,100,118,218,8,0,0,2,0,3,1,2
166552,Art,0,0,NY,10023,100,33,13,89,164,253,8,2,0,3,1,0,1,1
166596,Art,0,0,NY,14815,148,63,35,122,205,327,10,0,0,3,2,2,1,2
166604,Cook,0,1,NJ,7021,70,45,11,85,68,153,7,0,0,1,2,3,0,1
166606,Art,0,1,PA,17111,171,15,15,15,65,80,1,1,0,0,0,0,0,0
166624,Art,0,1,NY,14220,142,31,29,26,65,91,2,0,1,0,1,0,0,0
166661,Art,1,1,NY,11692,116,1,1,15,59,74,1,0,0,0,0,0,1,0
166663,DIY,0,0,PA,18042,180,5,5,15,185,200,1,0,0,0,0,0,1,0
166663,Art,0,1,NJ,8002,80,9,9,15,226,241,1,1,0,0,0,0,0,0
166670,Art,0,0,NY,12522,125,11,7,29,297,326,2,0,0,1,0,0,0,1
166675,Art,0,0,NJ,8723,87,53,3,105,156,261,10,3,1,4,0,0,1,1
166675,Cook,0,1,NY,11768,117,19,5,36,166,202,3,1,0,0,0,0,1,1
166691,DIY,0,0,DE,19803,198,35,9,53,209,262,5,1,1,2,1,0,0,0
166696,DIY,0,1,MA,1760,17,17,9,24,87,111,2,1,1,0,0,0,0,0
166706,DIY,0,1,NY,10804,108,15,15,15,60,75,1,1,0,0,0,0,0,0
166737,DIY,0,1,NY,11217,112,9,5,23,150,173,2,2,0,0,0,0,0,0
166738,DIY,0,1,MA,2172,21,9,9,15,164,179,1,0,0,0,0,0,1,0
166750,Cook,0,0,PA,19119,191,17,13,25,87,112,2,1,0,1,0,0,0,0
166755,DIY,0,1,NY,10950,109,31,27,26,283,309,2,0,0,1,1,0,0,0
166767,Art,0,0,PA,19090,190,59,11,143,133,276,12,3,0,1,3,2,3,0
166790,Art,0,0,NY,10562,105,47,33,73,256,329,6,0,1,1,1,0,0,3
166796,Art,0,1,NJ,8701,87,53,21,70,119,189,6,2,0,2,0,0,1,1
166821,Art,0,1,MD,21217,212,17,17,15,144,159,1,0,0,1,0,0,0,0
166840,Cook,1,1,PA,19015,190,3,3,15,96,111,1,1,0,0,0,0,0,0
166870,Cook,0,1,NY,12527,125,19,17,29,5,34,2,1,0,0,0,0,0,1
166874,DIY,0,1,MD,21236,212,47,1,93,314,407,9,5,1,3,0,0,0,0
166879,Cook,0,0,NY,11561,115,7,5,23,293,316,2,2,0,0,0,0,0,0
166887,DIY,1,1,NH,3875,38,1,1,15,4,19,1,0,0,0,0,0,0,1
166893,Art,0,1,NY,11001,110,5,5,15,236,251,1,1,0,0,0,0,0,0
166904,Art,1,0,NY,10023,100,33,5,87,155,242,7,0,0,3,1,0,1,2
166909,Cook,0,1,NY,11754,117,45,5,107,283,390,9,2,0,0,2,0,2,3
166912,DIY,0,0,NY,11357,113,23,23,15,58,73,1,0,0,1,0,0,0,0
166922,Cook,0,1,NJ,7203,72,5,5,15,228,243,1,0,0,0,1,0,0,0
166926,DIY,0,0,CT,6437,64,33,33,15,176,191,1,0,0,0,0,0,0,1
166934,Cook,0,0,PA,19547,195,9,9,15,118,133,1,0,0,0,1,0,0,0
166949,Cook,0,1,MA,2169,21,71,13,109,195,304,10,2,1,2,1,3,0,1
166949,Art,0,0,MA,1803,18,9,5,25,79,104,2,1,0,1,0,0,0,0
166955,Art,0,1,NY,11803,118,33,15,94,332,426,9,4,2,0,1,1,0,1
166963,Art,0,0,RI,2895,28,19,19,15,90,105,1,0,0,0,0,0,0,1
166968,Cook,0,1,PA,19026,190,1,1,15,57,72,1,0,0,0,0,1,0,0
167031,DIY,1,0,PA,17980,179,49,27,94,222,316,8,1,2,0,2,1,0,2
167084,DIY,1,0,NY,14221,142,13,13,15,278,293,1,0,0,0,1,0,0,0
167087,Cook,0,1,NJ,7032,70,39,31,28,54,82,2,1,0,0,0,0,1,0
167089,Art,0,1,NJ,7013,70,9,9,15,281,296,1,0,0,1,0,0,0,0
167092,Cook,0,1,NY,11756,117,9,3,28,297,325,2,0,0,0,0,1,1,0
167092,Cook,0,1,NY,11235,112,5,5,15,218,233,1,1,0,0,0,0,0,0
167124,DIY,0,0,PA,19362,193,15,15,15,250,265,1,0,0,0,0,1,0,0
167147,Cook,0,1,RI,2809,28,7,7,15,237,252,1,1,0,0,0,0,0,0
167160,Cook,0,1,MD,21120,211,15,15,15,146,161,1,1,0,0,0,0,0,0
167166,Art,0,0,MA,2150,21,17,13,25,145,170,2,0,0,2,0,0,0,0
167175,Art,1,0,NJ,7945,79,13,5,29,70,99,2,0,1,0,0,0,0,1
167179,Cook,0,1,NJ,7083,70,37,15,114,260,374,10,4,1,2,1,0,0,2
167192,Cook,0,1,NY,11214,112,15,11,27,278,305,2,0,0,1,0,1,0,0
167204,Cook,0,1,NJ,7746,77,23,23,15,278,293,1,1,0,0,0,0,0,0
167207,DIY,0,0,PA,19064,190,19,13,29,30,59,2,0,0,0,1,0,0,1
167241,DIY,0,1,NJ,8107,81,5,5,15,289,304,1,0,0,1,0,0,0,0
167242,DIY,0,1,NJ,8050,80,13,5,25,101,126,2,0,0,2,0,0,0,0
167242,Art,0,0,PA,19007,190,35,15,44,168,212,4,2,0,1,1,0,0,0
167263,Art,0,1,MA,2172,21,13,13,15,61,76,1,0,0,0,1,0,0,0
167294,DIY,1,1,NY,11703,117,55,15,87,68,155,8,1,2,2,2,0,1,0
167300,Art,1,1,NY,11783,117,1,1,15,248,263,1,0,0,0,0,0,1,0
167306,Art,0,1,PA,19462,194,29,29,15,218,233,1,0,0,1,0,0,0,0
167311,Cook,0,0,NJ,8830,88,41,13,63,94,157,6,3,1,0,1,1,0,0
167319,Art,0,0,PA,19473,194,19,13,29,216,245,2,0,0,0,1,0,0,1
167332,DIY,0,1,PA,16701,167,3,3,15,55,70,1,0,0,1,0,0,0,0
167334,Art,0,1,CT,6791,67,43,9,81,136,217,7,0,0,3,3,0,1,0
167339,DIY,0,1,MA,1970,19,71,29,90,260,350,9,3,2,3,1,0,0,0
167349,DIY,0,1,NJ,7675,76,55,15,114,151,265,10,2,0,3,1,2,0,2
167353,Cook,0,1,NY,13413,134,9,9,15,5,20,1,1,0,0,0,0,0,0
167354,Cook,0,1,MA,1945,19,5,3,29,86,115,2,1,0,0,0,0,0,1
167391,Art,0,0,PA,15205,152,41,33,24,176,200,2,0,1,0,0,0,0,1
167438,DIY,0,0,NJ,7047,70,41,9,125,103,228,11,3,0,2,2,1,2,1
167441,Cook,0,1,NY,11375,113,39,13,60,198,258,5,1,0,2,0,0,1,1
167455,Cook,0,0,PA,19380,193,13,13,15,128,143,1,0,0,0,0,0,1,0
167483,DIY,0,0,ME,4017,40,1,1,15,259,274,1,0,0,0,0,1,0,0
167484,DIY,0,1,MD,20850,208,11,3,46,258,304,4,1,0,1,0,1,1,0
167484,DIY,0,1,PA,17022,170,35,7,68,304,372,6,2,1,1,0,1,0,1
167487,Cook,0,1,PA,19010,190,11,11,15,32,47,1,0,0,1,0,0,0,0
167495,Art,0,0,NY,10460,104,33,13,104,98,202,9,0,2,4,2,0,0,1
167498,DIY,1,1,NJ,8066,80,9,7,29,291,320,2,0,0,0,1,0,0,1
167502,Cook,0,1,CT,6010,60,3,3,15,19,34,1,0,0,0,1,0,0,0
167504,Art,0,1,NY,10576,105,23,15,29,210,239,2,1,0,0,0,0,0,1
167518,DIY,0,0,PA,19103,191,17,13,26,267,293,2,0,0,1,1,0,0,0
167519,Art,1,0,NJ,7645,76,1,1,15,219,234,1,0,0,0,0,0,0,1
167521,DIY,0,1,NJ,7470,74,15,15,15,80,95,1,0,0,0,1,0,0,0
167526,DIY,0,1,PA,19406,194,23,7,32,41,73,3,2,1,0,0,0,0,0
167529,Cook,0,1,PA,19041,190,15,9,27,76,103,2,0,0,0,0,2,0,0
167540,Cook,1,1,ME,4901,49,29,7,74,298,372,7,3,1,1,0,2,0,0
167547,Cook,0,0,NJ,7981,79,67,27,144,234,378,12,0,3,2,3,0,2,2
167559,DIY,0,0,NY,11797,117,49,9,90,166,256,8,3,0,2,0,1,1,1
167566,DIY,0,0,PA,19063,190,9,1,29,263,292,2,1,0,0,0,0,0,1
167569,Art,0,0,PA,19154,191,19,15,23,271,294,2,2,0,0,0,0,0,0
167573,DIY,0,0,DE,19711,197,37,13,122,264,386,11,4,1,3,1,1,0,1
167580,Cook,0,0,NY,11735,117,19,11,50,122,172,4,0,0,2,1,0,0,1
167581,DIY,0,0,NY,11220,112,9,1,28,73,101,2,0,0,1,0,0,1,0
167585,Art,0,0,NY,14219,142,9,9,15,248,263,1,0,0,0,1,0,0,0
167602,DIY,0,1,NJ,7081,70,43,1,86,265,351,8,2,1,3,0,1,0,1
167602,Art,0,0,PA,19053,190,37,23,37,57,94,3,0,1,0,0,0,1,1
167622,Art,0,1,PA,17055,170,21,7,79,87,166,7,3,0,2,0,0,0,2
167632,DIY,0,1,MA,2155,21,1,1,15,121,136,1,1,0,0,0,0,0,0
167635,Cook,0,0,NJ,8232,82,29,29,15,279,294,1,0,0,1,0,0,0,0
167655,Art,0,1,PA,15085,150,9,1,24,147,171,2,1,1,0,0,0,0,0
167667,Art,0,0,CT,6424,64,15,15,15,206,221,1,0,0,0,0,0,1,0
167668,Art,1,1,DE,19801,198,71,3,132,70,202,12,2,1,2,2,2,3,0
167672,Cook,1,1,NJ,7109,71,27,5,88,197,285,8,3,0,3,0,0,1,1
167677,Cook,0,1,NY,11501,115,17,1,78,137,215,7,1,1,1,2,1,1,0
167699,DIY,0,1,CT,6360,63,17,9,27,45,72,2,1,0,0,0,1,0,0
167699,Art,0,1,MA,2170,21,23,15,25,171,196,2,1,0,1,0,0,0,0
167736,DIY,0,1,NY,14609,146,23,23,15,91,106,1,0,0,1,0,0,0,0
167738,Cook,0,1,NY,11375,113,13,11,24,41,65,2,1,1,0,0,0,0,0
167747,DIY,0,1,MD,21209,212,37,33,29,281,310,2,1,0,0,0,0,0,1
167763,Cook,0,0,NJ,7901,79,37,3,87,199,286,8,1,1,2,3,0,1,0
167768,Cook,1,0,MA,1748,17,47,9,130,52,182,12,2,2,3,2,1,1,1
167776,DIY,0,1,MA,2571,25,13,9,25,293,318,2,1,0,1,0,0,0,0
167779,Art,0,0,NY,13676,136,35,35,15,296,311,1,0,0,0,0,0,1,0
167794,Art,0,0,CT,6798,67,11,3,23,192,215,2,2,0,0,0,0,0,0
167803,DIY,0,1,PA,15241,152,13,13,15,222,237,1,0,0,1,0,0,0,0
167807,DIY,0,1,NY,13090,130,3,3,15,54,69,1,0,1,0,0,0,0,0
167807,DIY,0,1,MD,20879,208,25,21,28,155,183,2,1,0,0,0,0,1,0
167812,Art,0,1,MA,1985,19,19,15,26,302,328,2,1,0,0,1,0,0,0
167834,Art,1,0,MA,2178,21,23,15,29,282,311,2,0,0,0,0,0,1,1
167843,DIY,0,0,MD,21212,212,19,7,36,242,278,3,1,0,0,0,0,2,0
167845,Art,0,1,NY,11697,116,1,1,15,28,43,1,0,0,0,0,0,0,1
167860,DIY,0,1,NY,11375,113,7,1,26,107,133,2,0,0,1,1,0,0,0
167864,DIY,0,1,NY,10467,104,9,1,26,275,301,2,0,0,1,1,0,0,0
167869,Cook,0,0,NJ,7407,74,13,13,15,147,162,1,1,0,0,0,0,0,0
167873,Art,0,1,NJ,7013,70,35,9,92,81,173,8,3,1,0,0,1,2,1
167875,Cook,0,1,NY,14025,140,3,3,15,182,197,1,0,0,1,0,0,0,0
167876,Art,0,0,NJ,7901,79,57,11,142,193,335,12,2,0,6,1,1,0,2
167882,Cook,0,0,NH,3855,38,11,11,15,43,58,1,0,0,0,0,0,1,0
167886,Cook,0,1,NJ,8562,85,17,15,25,148,173,2,1,0,1,0,0,0,0
167892,DIY,0,1,NJ,8094,80,15,15,15,285,300,1,0,1,0,0,0,0,0
167893,Art,0,0,NJ,8723,87,41,5,69,121,190,6,0,2,2,1,0,0,1
167893,Cook,0,1,NY,11764,117,29,25,24,217,241,2,1,1,0,0,0,0,0
167902,Cook,1,1,NY,11432,114,49,11,123,218,341,11,4,1,4,1,1,0,0
167903,Art,0,0,NY,10471,104,57,13,97,127,224,8,4,0,1,0,0,1,2
167925,Cook,0,1,MD,21043,210,19,11,28,235,263,2,0,0,1,0,0,1,0
167933,Cook,0,1,RI,2908,29,49,15,76,202,278,7,2,2,1,1,0,0,1
167935,Art,0,1,NJ,8820,88,21,21,15,241,256,1,0,1,0,0,0,0,0
167970,DIY,1,1,MD,21208,212,5,5,15,15,30,1,0,0,1,0,0,0,0
167971,DIY,0,0,NY,10996,109,11,11,15,188,203,1,1,0,0,0,0,0,0
168002,Cook,0,1,PA,15228,152,13,13,15,61,76,1,0,0,0,0,0,1,0
168020,DIY,0,0,NY,11710,117,15,15,15,240,255,1,0,0,0,1,0,0,0
168036,Cook,0,1,PA,19078,190,41,15,60,141,201,5,2,0,1,0,0,1,1
168053,DIY,0,0,NJ,7024,70,31,23,25,123,148,2,0,0,2,0,0,0,0
168175,Cook,0,1,NY,11563,115,37,13,114,215,329,10,1,3,3,1,0,1,1
168185,DIY,0,1,NY,10028,100,57,5,108,54,162,10,3,1,3,1,0,1,1
168186,Cook,0,1,NJ,7461,74,17,11,28,22,50,2,0,0,1,0,0,1,0
168187,Art,0,1,PA,19002,190,7,7,15,108,123,1,0,0,1,0,0,0,0
168198,Art,0,1,PA,19078,190,13,13,15,293,308,1,0,0,0,1,0,0,0
168204,DIY,0,0,NY,10003,100,17,13,26,171,197,2,0,0,1,1,0,0,0
168205,DIY,0,1,NJ,8043,80,11,3,27,67,94,2,0,0,1,0,1,0,0
168219,Art,1,1,NJ,8232,82,53,7,108,260,368,9,1,3,0,0,1,3,1
168228,Cook,0,0,RI,2919,29,9,5,27,283,310,2,1,0,0,0,1,0,0
168231,DIY,0,1,NY,11727,117,5,3,25,278,303,2,1,0,1,0,0,0,0
168236,Cook,0,1,MA,2090,20,21,3,72,98,170,6,0,1,2,0,0,0,3
168237,Art,1,1,RI,2882,28,31,1,99,70,169,8,1,0,2,0,1,2,2
168244,Cook,0,0,PA,19086,190,51,31,96,219,315,8,1,0,3,0,1,1,2
168251,DIY,0,1,MD,21157,211,11,11,15,214,229,1,0,0,0,1,0,0,0
168262,DIY,0,1,MA,1810,18,15,15,15,141,156,1,0,0,0,0,0,0,1
168277,DIY,1,0,PA,18603,186,33,9,69,207,276,6,2,0,1,2,0,0,1
168278,Cook,0,0,NJ,7732,77,17,15,27,130,157,2,0,0,1,0,1,0,0
168292,Art,0,1,NY,13057,130,7,7,15,290,305,1,0,0,0,0,0,0,1
168301,Cook,0,1,CT,6416,64,25,11,46,150,196,4,0,1,1,0,1,1,0
168307,Art,0,0,NJ,7652,76,39,33,25,290,315,2,1,0,1,0,0,0,0
168308,DIY,0,1,NJ,8077,80,39,33,26,283,309,2,0,1,0,1,0,0,0
168313,Cook,0,1,MD,21214,212,5,5,15,81,96,1,0,0,0,0,1,0,0
168318,Art,0,1,NY,14814,148,17,9,52,204,256,4,0,0,1,0,0,1,2
168320,Art,0,0,PA,15241,152,65,15,117,225,342,10,2,1,1,2,1,1,2
168322,Cook,0,0,NJ,8002,80,35,13,59,250,309,5,2,0,0,1,1,1,0
168332,Art,0,1,NY,11598,115,23,1,45,187,232,4,2,0,1,0,1,0,0
168333,Art,0,1,PA,17055,170,57,21,88,293,381,7,0,0,1,3,0,1,2
168343,Art,0,1,NJ,7424,74,25,25,15,76,91,1,0,1,0,0,0,0,0
168344,Cook,0,1,MA,1085,10,21,3,47,161,208,4,1,0,1,0,0,1,1
168367,Cook,0,0,NY,11793,117,57,5,122,264,386,10,1,0,3,1,1,1,3
168373,DIY,0,0,PA,19137,191,17,11,29,237,266,2,0,1,0,0,0,0,1
168388,Cook,0,1,PA,15255,152,15,15,15,249,264,1,1,0,0,0,0,0,0
168389,Cook,0,0,NJ,7666,76,21,21,15,115,130,1,0,0,0,0,0,0,1
168422,DIY,0,1,NY,11581,115,13,9,28,133,161,2,1,0,0,0,0,1,0
168492,DIY,0,1,NY,11801,118,13,11,25,167,192,2,1,0,1,0,0,0,0
168495,Cook,0,0,NY,11793,117,41,3,88,143,231,8,2,2,2,0,0,1,1
168509,DIY,0,1,MA,1550,15,47,5,90,94,184,8,2,1,2,0,2,0,1
168521,Cook,1,1,PA,18512,185,69,31,80,185,265,7,1,2,2,0,0,0,2
168528,Cook,1,1,NY,11003,110,41,11,120,185,305,11,3,2,3,1,1,1,0
168548,Art,0,0,CT,6410,64,27,15,66,141,207,6,1,0,3,1,1,0,0
168553,Cook,0,0,PA,15205,152,11,11,15,115,130,1,0,1,0,0,0,0,0
168557,DIY,0,1,PA,15101,151,11,11,15,172,187,1,0,0,0,0,1,0,0
168562,DIY,0,1,MA,1453,14,35,15,94,55,149,8,3,0,1,0,1,1,2
168575,DIY,0,0,DE,19804,198,17,15,25,209,234,2,0,1,1,0,0,0,0
168579,Cook,0,1,NY,11561,115,27,25,27,222,249,2,0,0,0,1,1,0,0
168625,Cook,0,1,NJ,7960,79,23,9,35,238,273,3,2,0,0,0,1,0,0
168652,Cook,1,0,PA,17055,170,75,9,120,196,316,11,2,2,4,2,0,0,1
168656,Art,1,1,NY,11229,112,69,7,131,266,397,11,4,1,1,0,1,2,2
168661,DIY,0,1,NY,11730,117,45,11,60,174,234,6,3,1,2,0,0,0,0
168684,Cook,0,0,NJ,7922,79,13,9,25,36,61,2,1,0,1,0,0,0,0
168692,Cook,1,1,MA,1876,18,51,31,78,64,142,7,2,0,4,0,1,0,0
168733,Art,0,0,CT,6118,61,13,13,15,120,135,1,1,0,0,0,0,0,0
168734,DIY,0,1,ME,4037,40,31,7,58,288,346,5,1,2,0,0,1,0,1
168740,Cook,0,0,PA,18346,183,11,11,15,255,270,1,0,0,0,0,0,1,0
168745,Art,0,1,MD,21028,210,31,17,82,68,150,7,2,1,1,0,0,2,1
168759,DIY,0,1,MD,21117,211,21,11,39,32,71,3,0,1,1,0,0,0,1
168761,Cook,0,1,CT,6074,60,11,7,29,68,97,2,1,0,0,0,0,0,1
168765,Art,0,1,MD,20814,208,15,15,15,0,15,1,0,0,0,0,0,0,1
168803,Cook,1,0,MD,21208,212,73,13,123,202,325,11,5,0,2,2,0,1,1
168836,DIY,0,1,PA,19380,193,33,13,97,280,377,9,4,1,0,2,0,1,1
168837,DIY,0,0,MA,1606,16,39,11,58,102,160,5,1,1,1,1,0,1,0
168846,DIY,0,1,PA,19063,190,35,15,77,256,333,7,1,1,2,2,0,1,0
168864,DIY,0,1,NY,11763,117,15,15,15,216,231,1,0,0,1,0,0,0,0
168887,Art,0,1,NJ,8054,80,17,13,28,261,289,2,1,0,0,0,0,1,0
168912,Art,1,0,NY,10940,109,23,1,103,208,311,9,1,1,3,0,2,1,1
168927,Art,0,1,NY,11362,113,41,23,45,114,159,4,1,0,1,0,1,1,0
168932,DIY,0,0,NJ,7755,77,37,19,88,242,330,8,2,1,2,1,1,1,0
168986,Art,0,0,NY,11234,112,27,13,45,243,288,4,1,0,1,1,1,0,0
169001,DIY,0,1,NY,10026,100,25,7,87,66,153,7,0,1,2,0,1,1,2
169003,Cook,0,0,NY,12144,121,27,15,45,73,118,4,1,0,1,0,2,0,0
169004,Cook,0,1,PA,15146,151,35,13,57,228,285,5,1,0,3,0,0,0,1
169010,Art,0,1,NY,14617,146,13,5,25,243,268,2,0,0,2,0,0,0,0
169015,DIY,0,1,NJ,7701,77,19,15,25,89,114,2,1,0,1,0,0,0,0
169020,DIY,0,1,NY,11967,119,9,9,15,230,245,1,1,0,0,0,0,0,0
169026,Art,1,0,NY,12090,120,45,19,83,294,377,7,2,0,0,0,1,3,1
169043,DIY,1,1,MD,21043,210,29,5,84,159,243,7,1,0,1,0,3,1,1
169062,Cook,0,0,PA,19118,191,15,15,15,251,266,1,0,0,0,0,0,0,1
169077,Art,0,0,NY,11510,115,17,15,28,163,191,2,0,1,0,0,0,1,0
169084,Art,0,1,NY,11563,115,1,1,15,33,48,1,0,0,0,0,0,0,1
169120,Art,0,1,NY,10968,109,7,7,15,81,96,1,0,0,1,0,0,0,0
169134,DIY,0,0,PA,19067,190,1,1,15,152,167,1,0,0,0,0,0,0,1
169138,Art,0,1,NJ,8043,80,13,13,15,92,107,1,0,0,0,0,0,0,1
169191,Art,0,1,MA,1010,10,13,13,15,44,59,1,0,0,1,0,0,0,0
169194,Cook,0,1,PA,19003,190,3,3,15,223,238,1,1,0,0,0,0,0,0
169197,DIY,0,0,MD,21144,211,29,7,48,304,352,4,2,0,0,1,0,0,1
169198,Art,0,1,MA,2026,20,21,3,84,64,148,7,0,0,3,1,2,0,1
169241,Cook,0,1,NJ,8638,86,15,11,28,29,57,2,0,0,1,0,0,1,0
169267,Art,0,1,NJ,8724,87,3,3,15,222,237,1,1,0,0,0,0,0,0
169291,DIY,0,1,NJ,7054,70,29,29,15,289,304,1,0,0,0,0,0,1,0
169292,Art,0,0,MA,1720,17,65,9,111,166,277,10,1,2,2,2,0,0,3
169300,Art,0,1,NJ,8002,80,19,19,15,82,97,1,0,1,0,0,0,0,0
169303,Cook,0,0,NY,11764,117,3,3,15,184,199,1,0,0,1,0,0,0,0
169308,Cook,0,1,PA,18103,181,5,1,28,38,66,2,0,0,0,1,0,1,0
169339,Cook,0,1,NJ,7094,70,27,15,73,119,192,6,1,0,2,0,0,2,1
169367,Art,0,1,NJ,8060,80,15,15,15,204,219,1,0,0,0,1,0,0,0
169368,DIY,1,0,MD,21015,210,25,1,107,327,434,10,2,1,2,3,1,1,0
169370,Cook,0,1,NY,14616,146,53,9,98,299,397,8,1,0,2,1,0,2,2
169375,Art,0,1,NY,11414,114,5,5,15,84,99,1,0,0,1,0,0,0,0
169393,Cook,0,0,MD,21206,212,69,11,132,46,178,11,1,0,3,3,2,0,2
169396,DIY,0,1,NY,11235,112,15,15,15,208,223,1,0,0,0,0,0,0,1
169404,DIY,0,1,PA,15068,150,51,3,134,54,188,12,3,2,2,1,0,2,2
169412,Art,0,1,DE,19713,197,11,11,15,229,244,1,1,0,0,0,0,0,0
169420,Cook,0,1,NY,11412,114,27,27,15,210,225,1,0,1,0,0,0,0,0
169429,Cook,0,0,NY,11694,116,7,5,29,17,46,2,1,0,0,0,0,0,1
169434,Cook,0,1,ME,4773,47,49,17,91,144,235,8,1,0,4,1,0,1,1
169447,DIY,1,0,MA,2081,20,41,1,130,251,381,10,0,0,0,3,3,2,2
169453,Art,0,0,NH,3574,35,47,13,67,129,196,6,2,1,1,1,0,0,1
169456,DIY,0,1,NY,11729,117,9,9,15,264,279,1,0,0,1,0,0,0,0
169502,Cook,0,1,NJ,7067,70,3,3,15,30,45,1,0,0,1,0,0,0,0
169521,DIY,0,1,NY,10549,105,7,7,15,283,298,1,0,0,1,0,0,0,0
169526,DIY,0,0,PA,19073,190,9,9,15,83,98,1,0,0,0,0,0,0,1
169529,Cook,1,0,NY,11366,113,39,3,87,204,291,7,0,2,0,1,1,2,1
169537,Cook,0,1,NY,11365,113,35,3,104,171,275,9,1,3,0,2,0,1,2
169568,Art,0,0,NY,11581,115,35,11,56,306,362,5,1,0,2,1,1,0,0
169593,DIY,0,0,NJ,7876,78,35,15,75,308,383,7,3,0,1,2,1,0,0
169657,Cook,0,1,MD,20715,207,29,15,36,279,315,3,1,0,1,1,0,0,0
169667,Cook,0,0,NY,10019,100,13,9,25,181,206,2,1,0,1,0,0,0,0
169671,Cook,0,1,NY,10512,105,31,25,26,284,310,2,1,0,0,1,0,0,0
169679,DIY,0,1,NY,12414,124,53,31,78,137,215,7,1,2,1,1,1,1,0
169682,Cook,0,1,NY,11731,117,47,13,84,35,119,7,0,1,2,0,1,0,3
169688,Cook,0,1,NY,11433,114,51,19,75,199,274,7,3,0,1,2,1,0,0
169696,DIY,0,0,PA,18509,185,23,11,62,27,89,5,0,0,2,1,0,2,0
169700,Art,0,1,PA,17339,173,13,13,15,39,54,1,0,0,0,0,0,0,1
169701,DIY,0,1,NY,10028,100,19,15,26,193,219,2,0,1,0,1,0,0,0
169717,Art,0,1,NJ,7730,77,17,17,15,41,56,1,0,0,1,0,0,0,0
169736,Art,0,0,NJ,8052,80,39,13,131,209,340,12,3,2,2,2,0,2,1
169751,Art,0,1,CT,6460,64,11,11,15,235,250,1,1,0,0,0,0,0,0
169755,DIY,0,0,NJ,8857,88,23,7,58,100,158,5,2,0,0,2,0,1,0
169778,Art,0,0,PA,19040,190,65,3,135,161,296,11,1,0,1,3,4,2,0
169780,Art,0,1,CT,6497,64,21,17,29,147,176,2,0,0,1,0,0,0,1
169785,Cook,0,1,PA,18324,183,7,1,29,210,239,2,0,0,1,0,0,0,1
169785,Art,0,1,NY,11576,115,3,3,15,180,195,1,0,0,1,0,0,0,0
169788,DIY,0,1,NY,12603,126,5,5,15,244,259,1,0,0,1,0,0,0,0
169794,Art,0,0,NY,10003,100,81,29,102,190,292,9,2,0,2,1,1,0,3
169853,DIY,0,1,ME,3902,39,11,11,15,49,64,1,0,0,0,1,0,0,0
169869,Cook,1,1,CT,6443,64,77,11,127,91,218,11,3,1,2,0,0,3,2
169883,Art,0,1,NJ,7055,70,5,5,15,18,33,1,1,0,0,0,0,0,0
169886,Cook,0,1,NY,11738,117,13,13,15,89,104,1,0,0,0,0,0,0,1
169900,Art,0,1,MA,1083,10,15,9,28,287,315,2,0,0,1,0,0,1,0
169913,Art,0,0,NY,11590,115,15,5,61,171,232,5,0,1,2,0,0,1,1
169930,DIY,0,1,CT,6032,60,47,13,70,302,372,6,1,0,2,0,2,1,0
169982,Cook,0,1,NY,10709,107,19,19,15,298,313,1,0,0,0,0,0,1,0
169991,Art,0,1,NY,10901,109,3,3,15,196,211,1,0,0,1,0,0,0,0
170025,DIY,0,1,NY,12563,125,61,3,129,307,436,11,1,2,4,0,1,1,2
170026,Art,0,1,MA,2021,20,19,9,36,307,343,3,0,0,2,1,0,0,0
170029,Cook,0,0,NJ,7076,70,13,5,37,219,256,3,1,0,0,0,0,0,2
170043,DIY,0,1,NJ,8861,88,37,31,27,72,99,2,0,0,1,0,1,0,0
170045,Cook,0,1,MD,20781,207,13,13,15,237,252,1,0,0,0,0,0,0,1
170066,Cook,0,0,PA,19131,191,43,15,130,197,327,11,0,1,3,3,1,3,0
170088,DIY,0,1,PA,19125,191,17,13,27,133,160,2,0,0,0,1,1,0,0
170089,Cook,0,0,CT,6437,64,19,9,31,198,229,3,3,0,0,0,0,0,0
170101,Cook,0,1,MD,21212,212,39,29,33,225,258,3,1,0,1,0,1,0,0
170112,Cook,0,1,NY,11554,115,15,13,26,211,237,2,0,0,1,1,0,0,0
170125,DIY,0,1,NY,10021,100,39,5,95,266,361,8,4,0,0,1,1,2,0
170127,Art,0,0,NJ,7834,78,71,29,136,126,262,12,2,0,3,5,0,1,1
170165,Cook,0,1,PA,19154,191,31,25,41,88,129,3,0,0,0,0,1,0,2
170166,DIY,0,1,NY,11368,113,15,15,15,78,93,1,0,0,1,0,0,0,0
170200,Art,0,1,NJ,8016,80,11,7,26,170,196,2,0,0,1,1,0,0,0
170258,Art,0,1,NJ,7081,70,17,15,26,167,193,2,1,0,0,1,0,0,0
170294,DIY,0,0,PA,15024,150,1,1,15,31,46,1,1,0,0,0,0,0,0
170294,Art,0,1,NY,11103,111,59,19,128,78,206,11,1,1,5,1,0,2,1
