Student_ID,Email,Class_Hours,Female,Age,Income,GPA
3437,1,120,1,27,87,3.51
3438,0,87,1,36,107,3.37
3439,0,97,0,37,94,2.94
3440,1,55,0,29,97,4.0
3441,1,38,1,28,72,3.24
3442,0,60,1,35,98,3.1
3443,1,106,1,38,99,3.81
3444,1,98,0,35,86,4.0
3445,1,131,0,25,120,4.0
3446,0,81,0,38,64,4.0
3447,1,74,0,28,103,3.32
3448,1,110,0,32,102,3.17
3449,1,51,1,37,100,3.12
3450,1,115,1,24,94,4.0
3451,1,73,1,36,100,3.7
3452,0,43,0,32,104,3.96
3453,1,47,0,38,82,3.61
3454,1,132,1,23,96,4.0
3455,1,92,0,28,89,3.51
3456,1,51,1,37,77,3.94
3457,1,65,1,20,102,4.0
3458,1,67,0,22,84,3.73
3459,0,27,0,40,71,3.81
3460,1,43,0,26,84,3.85
3461,1,108,1,40,81,4.0
3462,1,114,1,24,106,3.7
3463,1,127,0,27,94,3.28
3464,1,48,1,35,111,4.0
3465,1,119,1,33,83,3.76
3466,1,67,0,32,104,4.0
3467,1,74,1,31,120,4.0
3468,0,39,0,37,97,4.0
3469,1,128,0,25,104,3.18
3470,1,133,1,29,102,4.0
3471,1,116,1,23,72,4.0
3472,0,37,0,32,100,4.0
3473,1,114,0,25,96,3.5
3474,1,94,0,27,88,4.0
3475,0,34,0,29,80,3.44
3476,1,59,0,21,102,3.32
3477,0,89,0,22,78,4.0
3478,0,108,1,34,120,4.0
3479,1,118,1,29,94,3.87
3480,1,86,1,37,75,4.0
3481,1,84,1,34,85,3.13
3482,0,88,1,20,88,3.16
3483,1,117,1,32,120,4.0
3484,1,46,0,22,80,3.15
3485,1,107,1,36,90,4.0
3486,1,68,1,40,84,4.0
3487,0,63,1,31,99,3.7
3488,1,43,1,34,85,4.0
3489,1,87,1,25,76,2.95
3490,1,46,1,29,89,4.0
3491,1,123,1,37,88,4.0
3492,0,84,0,23,84,4.0
3493,1,126,0,25,84,3.56
3494,0,51,0,29,109,3.45
3495,0,88,0,34,88,3.3
3496,1,126,1,28,76,3.89
3497,1,61,0,39,86,4.0
3498,0,33,0,22,93,2.99
3499,1,93,1,27,73,3.66
3500,1,74,0,34,115,4.0
3501,1,66,1,25,104,4.0
3502,0,123,0,33,112,3.46
3503,1,107,0,23,97,4.0
3504,1,76,1,21,64,3.27
3505,1,43,0,22,113,4.0
3506,1,48,0,39,80,3.19
3507,0,52,0,31,81,3.66
3508,1,84,1,36,94,4.0
3509,0,78,0,27,111,4.0
3510,1,43,1,32,107,4.0
3511,1,128,1,30,105,3.6
3512,0,77,1,39,88,4.0
3513,1,35,0,35,87,3.84
3514,1,100,0,35,97,3.39
3515,1,41,0,21,90,4.0
3516,1,105,0,31,104,4.0
3517,1,106,1,29,104,4.0
3518,1,133,1,39,100,4.0
3519,1,61,1,25,64,3.06
3520,1,51,1,25,94,4.0
3521,1,46,1,28,90,4.0
3522,1,42,1,25,94,3.12
3523,1,112,1,23,81,3.91
3524,0,90,1,37,73,3.63
3525,1,130,1,31,98,3.51
3526,1,65,1,37,87,3.73
3527,1,112,0,37,100,4.0
3528,1,41,0,26,83,4.0
3529,0,115,0,31,112,3.72
3530,1,45,1,22,106,4.0
3531,1,112,1,38,96,3.55
3532,1,63,0,28,89,4.0
3533,1,57,1,28,104,4.0
3534,0,94,1,26,97,4.0
3535,1,123,1,29,95,4.0
3536,1,113,1,25,107,4.0
3537,1,71,1,28,112,4.0
3538,1,67,1,36,74,4.0
3539,0,41,0,37,77,4.0
3540,1,114,1,26,81,4.0
3541,0,32,1,29,71,4.0
3542,0,112,0,37,91,4.0
3543,1,96,1,21,100,4.0
3544,1,93,1,38,92,4.0
3545,1,111,0,24,85,3.41
3546,1,104,1,34,108,4.0
3547,1,67,1,32,94,4.0
3548,1,72,1,31,97,3.99
3549,1,57,1,37,108,4.0
3550,1,78,1,22,90,3.06
3551,0,41,0,27,120,3.62
3552,1,98,1,31,86,4.0
3553,0,46,1,36,120,3.42
3554,1,115,1,24,78,3.34
3555,1,105,1,36,99,3.79
3556,1,117,0,28,83,4.0
3557,1,49,1,24,108,4.0
3558,0,101,1,35,85,4.0
3559,1,120,1,22,96,3.52
3560,1,40,1,30,83,4.0
3561,1,134,1,21,105,3.72
3562,0,51,0,27,83,3.32
3563,1,62,1,32,116,4.0
3564,1,71,1,31,78,3.02
3565,0,22,1,28,73,3.6
3566,1,121,0,29,105,3.76
3567,1,59,1,25,84,3.26
3568,1,84,0,29,92,4.0
3569,0,84,0,39,87,3.65
3570,1,106,0,37,74,4.0
3571,1,61,1,23,91,4.0
3572,1,108,1,21,110,3.59
3573,1,48,0,39,106,4.0
3574,1,102,0,31,95,4.0
3575,1,125,0,31,108,4.0
3576,1,43,1,36,77,4.0
3577,1,48,1,26,87,4.0
3578,1,89,1,30,98,3.15
3579,1,38,0,39,90,3.86
3580,1,55,1,33,89,4.0
3581,1,52,1,23,75,4.0
3582,0,67,0,23,64,4.0
3583,1,63,1,24,103,4.0
3584,0,69,0,35,95,3.04
3585,1,89,1,26,105,4.0
3586,1,106,1,20,86,4.0
3587,0,112,1,39,82,3.17
3588,1,80,0,23,92,3.15
3589,1,74,1,20,104,4.0
3590,1,61,1,25,89,4.0
3591,1,96,0,25,103,3.8
3592,1,122,1,28,78,3.15
3593,1,110,1,38,90,4.0
3594,1,56,1,38,91,3.69
3595,1,125,1,29,109,3.9
3596,1,105,0,28,95,4.0
3597,1,54,1,31,116,4.0
3598,1,101,1,25,73,3.95
3599,1,65,1,21,94,4.0
3600,1,82,0,39,95,4.0
3601,1,68,1,24,101,4.0
3602,1,42,1,24,81,3.53
3603,1,115,1,29,116,4.0
3604,1,115,1,30,92,3.65
3605,1,56,1,20,77,4.0
3606,1,60,1,23,92,4.0
3607,1,74,0,28,88,4.0
3608,0,109,1,34,120,4.0
3609,1,45,0,25,107,4.0
3610,1,111,0,28,93,4.0
3611,1,123,1,31,90,3.45
3612,1,93,1,38,105,4.0
3613,1,46,1,27,106,4.0
3614,0,46,0,23,64,4.0
3615,1,49,1,30,101,3.64
3616,1,62,1,35,92,4.0
3617,1,110,1,22,74,3.66
3618,1,42,0,28,104,4.0
3619,1,67,0,20,120,4.0
3620,1,87,1,21,100,3.52
3621,0,111,0,30,107,3.44
3622,1,66,1,26,117,4.0
3623,1,109,1,37,80,4.0
3624,1,84,0,32,66,3.77
3625,0,92,1,29,101,4.0
3626,0,108,1,28,89,4.0
3627,1,34,1,30,73,3.31
3628,1,85,0,21,91,4.0
3629,0,99,0,38,102,4.0
3630,0,110,0,40,90,4.0
3631,0,35,0,24,81,3.38
3632,1,67,1,22,89,3.2
3633,1,43,1,23,92,3.48
3634,1,111,1,33,65,4.0
3635,1,118,1,33,90,3.92
3636,1,79,1,37,73,3.67
3637,1,35,0,35,101,3.04
3638,0,28,1,29,70,2.9
3639,1,100,1,32,106,4.0
3640,1,130,1,34,86,4.0
3641,0,105,1,30,84,4.0
3642,1,109,0,30,96,3.18
3643,1,73,1,33,80,3.6
3644,1,132,1,31,96,4.0
3645,0,100,0,33,82,3.17
3646,1,68,1,32,84,4.0
3647,1,108,1,34,98,3.32
3648,1,73,1,33,76,3.2
3649,1,96,1,30,74,3.8
3650,0,119,0,34,95,4.0
3651,1,56,0,29,92,3.58
3652,1,113,1,25,94,4.0
3653,0,83,0,20,97,4.0
3654,1,126,1,31,93,3.33
3655,1,51,1,32,101,3.6
3656,1,106,1,39,93,4.0
3657,1,33,1,27,64,3.11
3658,1,56,1,28,68,4.0
3659,1,70,0,24,119,4.0
3660,1,73,0,21,92,3.16
3661,1,132,1,35,105,3.95
3662,1,41,1,25,87,3.42
3663,1,52,1,32,91,3.46
3664,0,42,1,34,86,3.19
3665,0,72,1,29,120,4.0
3666,1,44,1,38,96,4.0
3667,1,125,0,29,85,4.0
3668,1,86,1,26,69,4.0
3669,1,119,1,38,120,3.59
3670,1,109,1,37,90,3.64
3671,1,102,1,23,102,3.81
3672,1,125,1,21,104,3.6
3673,1,116,0,22,86,3.14
3674,1,51,1,26,101,4.0
3675,0,110,0,39,84,4.0
3676,1,84,1,31,78,4.0
3677,1,64,1,27,108,3.44
3678,0,84,1,38,90,4.0
3679,1,63,0,29,99,4.0
3680,1,84,1,26,98,3.86
3681,0,103,0,39,101,3.23
3682,1,36,1,37,70,4.0
3683,0,42,0,37,84,4.0
3684,1,127,1,30,87,4.0
3685,0,66,0,36,80,3.77
3686,1,67,1,24,98,3.87
3687,1,124,0,31,109,3.58
3688,0,117,1,40,111,4.0
3689,0,28,1,26,87,3.48
3690,1,70,1,36,96,3.11
3691,0,114,0,30,98,4.0
3692,1,56,1,21,101,3.86
3693,0,77,0,35,80,3.32
3694,1,73,1,23,117,4.0
3695,1,110,1,33,105,3.88
3696,1,55,1,22,105,3.96
3697,0,84,0,39,109,3.13
3698,1,36,0,26,99,4.0
3699,1,53,0,25,78,3.02
3700,1,51,1,23,90,3.43
3701,0,42,0,39,69,4.0
3702,0,108,0,34,98,3.6
3703,0,111,1,35,90,3.32
3704,0,98,0,30,91,4.0
3705,1,92,0,29,109,3.52
3706,1,53,0,22,86,3.4
3707,1,60,0,31,88,4.0
3708,0,56,1,25,92,4.0
3709,0,95,1,40,66,4.0
3710,0,49,0,36,88,3.85
3711,1,123,1,28,64,3.65
3712,1,108,0,23,84,4.0
3713,1,130,0,36,104,3.43
3714,0,69,0,22,98,3.29
3715,1,89,0,24,84,4.0
3716,1,64,1,24,93,3.84
3717,1,92,1,31,77,4.0
3718,0,118,1,36,92,3.53
3719,1,46,1,26,120,3.95
3720,1,70,1,22,118,4.0
3721,1,64,1,29,93,3.87
3722,0,120,0,35,94,4.0
3723,1,41,0,24,78,3.0
3724,1,110,1,24,81,3.27
3725,0,51,1,39,97,3.14
3726,1,114,0,39,85,3.7
3727,1,86,1,40,105,4.0
3728,1,65,1,36,114,4.0
3729,1,106,1,24,97,4.0
3730,1,118,1,24,93,4.0
3731,0,66,1,27,68,3.97
3732,1,104,0,26,102,3.76
3733,0,38,1,39,76,3.21
3734,1,125,1,36,86,4.0
3735,1,48,1,34,105,3.54
3736,1,61,1,24,106,4.0
3737,0,52,0,38,85,4.0
3738,1,45,0,37,86,3.12
3739,0,60,0,23,82,3.08
3740,1,75,1,37,75,3.3
3741,1,82,0,25,83,3.93
3742,1,31,0,22,69,3.2
3743,0,49,0,33,102,4.0
3744,1,114,1,33,98,3.68
3745,1,116,1,22,100,4.0
3746,1,64,1,26,79,3.44
3747,1,75,0,40,75,4.0
3748,1,55,1,34,93,4.0
3749,0,105,1,35,93,4.0
3750,1,125,0,24,90,4.0
3751,1,61,0,22,88,3.86
3752,0,104,0,26,116,3.64
3753,1,72,1,25,98,4.0
3754,1,40,0,25,120,4.0
3755,1,98,1,24,110,4.0
3756,0,68,1,32,116,3.42
3757,1,103,1,27,77,2.91
3758,1,109,1,36,100,3.76
3759,1,124,1,24,86,3.26
3760,1,71,0,29,69,4.0
3761,1,86,1,20,113,3.58
3762,1,71,0,30,88,3.67
3763,1,63,1,21,77,4.0
3764,1,97,1,40,86,4.0
3765,1,113,1,36,81,3.86
3766,1,48,1,30,82,3.29
3767,1,129,1,22,89,3.53
3768,1,107,1,32,116,4.0
3769,0,98,1,35,83,3.66
3770,1,137,1,24,115,3.95
3771,1,86,1,31,104,3.4
3772,1,42,0,36,98,4.0
3773,1,112,1,35,102,3.18
3774,1,117,0,36,92,3.8
3775,0,45,0,38,110,4.0
3776,1,38,0,39,100,4.0
3777,1,41,0,28,69,3.4
3778,0,56,1,31,96,3.35
3779,1,124,0,36,103,4.0
3780,0,23,0,34,88,2.91
3781,0,103,1,40,94,4.0
3782,1,117,1,20,83,4.0
3783,1,107,1,27,73,2.88
3784,1,38,0,26,70,4.0
3785,1,95,0,25,70,4.0
3786,1,130,1,24,101,4.0
3787,1,42,1,34,64,3.57
3788,1,39,1,22,83,4.0
3789,0,107,1,35,81,4.0
3790,1,95,0,34,88,4.0
3791,1,93,1,25,66,3.94
3792,0,117,1,25,98,3.15
3793,0,94,1,33,74,3.27
3794,1,73,0,35,108,3.24
3795,1,74,1,38,83,3.15
3796,1,45,0,37,91,2.94
3797,1,66,1,39,92,3.86
3798,1,79,1,32,95,3.41
3799,0,51,1,38,93,4.0
3800,1,123,1,36,86,4.0
3801,1,39,1,38,97,4.0
3802,1,91,0,20,99,3.96
3803,1,104,0,39,81,3.32
3804,0,97,0,29,98,3.93
3805,1,102,1,36,109,4.0
3806,1,75,0,23,102,4.0
3807,1,125,1,28,105,3.31
3808,1,69,1,25,94,4.0
3809,1,106,1,26,79,4.0
3810,1,123,1,22,81,4.0
3811,0,38,0,36,96,3.39
3812,1,130,1,20,105,4.0
3813,1,117,1,26,120,4.0
3814,1,96,0,23,106,4.0
3815,1,69,1,32,76,3.78
3816,1,119,1,25,81,3.13
3817,1,46,1,25,120,3.67
3818,0,64,0,30,89,3.08
3819,0,97,0,33,93,3.41
3820,1,110,1,22,79,3.41
3821,1,60,1,24,114,3.73
3822,1,42,1,25,99,3.51
3823,1,108,0,39,81,4.0
3824,1,75,1,28,78,4.0
3825,0,40,1,32,96,3.72
3826,1,45,1,25,93,3.64
3827,1,101,1,30,104,4.0
3828,1,94,1,21,100,4.0
3829,1,113,0,21,88,3.47
3830,1,39,1,29,84,4.0
3831,1,119,1,28,90,3.69
3832,0,109,0,23,84,4.0
3833,0,68,0,34,90,4.0
3834,1,44,1,40,92,3.63
3835,1,125,1,28,79,4.0
3836,1,45,1,32,101,3.75
3837,0,81,0,39,87,3.95
3838,1,81,1,37,80,3.82
3839,1,113,0,29,87,4.0
3840,1,80,0,35,95,3.08
3841,1,82,1,23,93,4.0
3842,1,122,1,30,98,4.0
3843,1,132,1,26,105,4.0
3844,1,91,1,23,110,3.41
3845,1,80,1,29,96,3.55
3846,1,110,0,23,77,4.0
3847,0,105,0,34,88,4.0
3848,1,64,1,29,78,3.72
3849,1,94,0,31,116,4.0
3850,1,57,1,23,120,3.76
3851,1,99,1,23,101,3.94
3852,1,118,1,32,104,3.81
3853,0,45,0,40,96,4.0
3854,1,66,0,22,97,4.0
3855,1,73,0,26,70,4.0
3856,1,116,1,37,91,3.39
3857,1,104,1,21,80,4.0
3858,1,66,1,38,96,3.19
3859,1,59,1,30,91,3.51
3860,1,105,0,28,119,3.54
3861,1,82,0,26,105,3.72
3862,1,92,0,26,96,4.0
3863,0,87,1,26,88,3.98
3864,1,95,1,38,115,4.0
3865,1,94,1,34,92,3.44
3866,1,122,1,33,97,3.79
3867,1,119,1,36,93,3.69
3868,1,45,0,25,86,3.34
3869,1,90,0,32,93,4.0
3870,1,72,1,29,65,3.52
3871,0,49,1,36,70,4.0
3872,0,87,1,26,97,3.85
3873,0,78,1,33,114,3.65
3874,0,99,0,38,97,3.21
3875,1,44,1,28,82,4.0
3876,1,59,1,21,72,2.88
3877,1,42,1,30,103,4.0
3878,0,95,0,27,84,3.68
3879,1,125,1,33,101,3.6
3880,0,83,1,39,97,4.0
3881,1,95,1,30,99,3.35
3882,0,28,0,29,92,3.07
3883,0,75,0,33,97,4.0
3884,1,87,1,22,90,3.85
3885,1,36,0,25,83,3.87
3886,0,95,0,38,79,3.14
3887,0,44,0,33,64,2.76
3888,1,102,0,20,89,3.63
3889,1,77,0,24,113,4.0
3890,0,123,1,34,102,4.0
3891,0,47,0,35,95,3.95
3892,1,41,1,37,82,4.0
3893,1,128,0,26,106,3.29
3894,1,58,1,39,90,3.13
3895,1,98,0,31,114,3.46
3896,1,67,0,34,78,4.0
3897,1,96,1,32,82,4.0
3898,0,78,0,22,80,3.08
3899,1,97,1,39,71,2.87
3900,0,26,0,22,79,4.0
3901,1,117,1,25,93,4.0
3902,0,70,1,36,82,4.0
3903,0,67,0,32,64,3.05
3904,1,79,1,37,107,4.0
3905,0,116,0,30,68,4.0
3906,0,103,1,28,100,3.61
3907,1,67,1,38,92,4.0
3908,1,117,1,21,120,3.93
3909,1,81,1,37,106,3.61
3910,1,119,1,25,85,4.0
3911,1,38,1,37,82,4.0
3912,1,75,1,23,113,4.0
3913,0,60,1,32,71,3.09
3914,1,106,0,38,95,4.0
3915,0,42,0,29,90,3.41
3916,1,62,1,35,87,3.31
3917,0,95,0,36,97,3.73
3918,1,45,1,35,95,4.0
3919,1,52,0,39,98,3.18
3920,1,106,0,29,94,4.0
3921,1,116,0,23,98,3.01
3922,1,107,1,21,93,4.0
3923,1,83,0,25,83,4.0
3924,1,47,1,23,92,4.0
3925,0,102,0,31,82,3.75
3926,1,45,1,24,81,3.42
3927,1,70,0,21,87,4.0
3928,1,39,0,21,90,4.0
3929,1,100,0,37,92,3.24
3930,1,88,1,32,105,4.0
3931,0,110,0,27,85,3.48
3932,1,50,1,38,95,3.76
3933,1,112,0,21,94,3.75
3934,1,84,1,40,83,4.0
3935,1,71,1,32,93,3.55
3936,1,101,1,24,106,4.0
3937,0,102,1,34,95,4.0
3938,0,69,1,35,95,4.0
3939,1,58,1,29,82,4.0
3940,1,128,1,37,120,3.41
3941,0,54,0,23,83,4.0
3942,1,122,0,26,69,3.06
3943,1,113,1,22,104,4.0
3944,0,89,1,24,90,3.36
3945,1,37,1,25,88,3.87
3946,1,77,1,38,84,3.56
3947,1,87,0,22,118,4.0
3948,1,70,0,29,97,3.47
3949,1,53,1,31,100,4.0
3950,1,72,1,38,94,3.65
3951,1,45,1,40,96,4.0
3952,1,64,0,35,112,3.39
3953,1,42,0,39,88,4.0
3954,0,94,1,36,72,3.9
3955,0,93,1,39,104,4.0
3956,1,125,0,34,99,3.84
3957,0,61,0,22,94,3.33
3958,1,113,1,28,99,3.78
3959,1,92,1,33,87,4.0
3960,1,99,1,27,92,4.0
3961,1,89,1,25,90,4.0
3962,1,107,1,32,84,3.08
3963,1,45,1,39,109,4.0
3964,1,41,1,21,72,4.0
3965,0,40,1,35,120,3.52
3966,1,62,0,34,104,3.23
3967,1,89,1,39,67,4.0
3968,0,86,1,39,89,3.62
3969,1,105,1,35,90,4.0
3970,1,65,1,30,97,4.0
3971,1,93,0,24,78,4.0
3972,1,49,1,31,92,4.0
3973,1,38,1,35,90,4.0
3974,0,88,0,38,82,3.34
3975,1,101,1,36,80,3.42
3976,0,88,0,24,105,4.0
3977,0,46,1,32,68,3.95
3978,1,127,1,27,99,4.0
3979,1,123,1,20,103,4.0
3980,1,83,1,24,89,3.2
3981,1,127,0,22,93,3.59
3982,1,64,0,37,108,3.41
3983,1,82,1,25,82,4.0
3984,1,124,1,26,84,4.0
3985,0,66,0,39,85,3.03
3986,1,82,0,28,108,4.0
3987,1,49,1,20,110,4.0
3988,1,54,1,26,72,4.0
3989,1,55,1,22,106,4.0
3990,1,89,0,22,103,3.66
3991,1,72,1,22,114,4.0
3992,1,46,1,32,97,3.92
3993,0,75,0,24,91,4.0
3994,1,104,1,27,108,4.0
3995,1,109,1,37,102,4.0
3996,1,123,1,28,120,4.0
3997,1,86,1,38,105,4.0
3998,1,72,1,30,94,3.11
3999,0,86,1,28,76,3.27
4000,1,34,1,35,84,3.01
4001,1,91,1,21,72,3.2
4002,1,69,0,22,89,3.01
4003,0,72,0,33,105,4.0
4004,0,52,1,30,92,3.08
4005,1,52,1,36,106,4.0
4006,1,76,1,38,97,4.0
4007,1,66,1,28,86,4.0
4008,1,129,1,32,93,4.0
4009,0,116,0,30,99,3.44
4010,0,88,1,40,94,4.0
4011,0,112,1,37,94,3.68
4012,1,106,1,38,81,3.9
4013,1,66,0,25,86,3.97
4014,0,87,1,35,120,3.37
4015,1,57,0,25,109,3.56
4016,1,99,1,24,71,4.0
4017,1,33,0,39,64,4.0
4018,1,114,0,20,93,4.0
4019,0,83,1,39,105,3.69
4020,1,41,1,23,85,3.76
4021,1,121,1,36,106,3.36
4022,1,121,1,26,93,4.0
4023,0,107,0,27,90,4.0
4024,0,100,0,24,103,3.16
4025,0,87,0,32,85,3.18
4026,1,71,0,27,88,4.0
4027,1,51,1,33,101,3.58
4028,1,65,1,20,92,4.0
4029,1,73,0,21,119,4.0
4030,1,72,1,22,102,3.66
4031,0,79,0,28,101,3.02
4032,0,46,1,36,91,4.0
4033,1,58,1,38,104,3.99
4034,1,102,0,25,87,4.0
4035,1,38,1,31,96,3.63
4036,0,35,0,35,79,3.08
4037,0,71,0,26,107,4.0
4038,1,49,0,28,96,3.86
4039,1,130,0,30,120,3.67
4040,1,105,1,23,120,3.58
4041,0,70,0,21,103,4.0
4042,1,48,1,23,93,4.0
4043,1,70,1,33,79,3.46
4044,0,91,0,21,105,4.0
4045,1,128,1,24,95,3.42
4046,0,72,1,27,100,3.77
4047,1,108,1,22,116,4.0
4048,1,54,1,24,80,4.0
4049,1,89,0,38,79,3.33
4050,1,57,1,20,89,3.23
4051,1,53,0,33,103,3.12
4052,0,76,0,28,100,4.0
4053,0,41,0,33,79,2.94
4054,1,106,1,32,103,3.36
4055,1,118,0,24,75,3.23
4056,1,72,1,37,80,3.79
4057,1,65,0,30,90,4.0
4058,1,51,1,36,84,3.44
4059,1,74,0,28,104,4.0
4060,1,86,0,40,96,3.14
4061,0,67,1,35,117,4.0
4062,1,94,1,39,89,3.34
4063,1,95,0,30,90,3.33
4064,1,50,1,29,109,3.92
4065,0,92,0,35,91,4.0
4066,1,127,1,38,113,4.0
4067,0,30,1,39,100,3.93
4068,0,70,0,26,64,2.88
4069,1,94,0,36,108,3.65
4070,1,104,0,24,105,4.0
4071,1,77,1,31,105,4.0
4072,0,99,0,24,65,4.0
4073,1,87,1,27,83,4.0
4074,0,62,0,39,84,3.54
4075,1,100,0,23,80,4.0
4076,1,130,1,33,116,3.94
4077,0,104,1,32,92,4.0
4078,1,124,1,22,91,3.5
4079,0,52,0,27,100,3.53
4080,1,48,1,31,100,3.25
4081,1,78,0,24,64,3.48
4082,0,29,1,36,83,4.0
4083,1,95,0,39,72,4.0
4084,0,50,0,24,98,4.0
4085,1,80,1,24,88,4.0
4086,1,97,1,29,92,3.2
4087,1,77,1,35,64,3.73
4088,1,56,0,26,88,3.92
4089,1,121,0,20,108,4.0
4090,1,113,1,31,112,3.75
4091,0,83,0,39,102,3.16
4092,1,98,1,28,73,3.46
4093,1,80,1,28,110,4.0
4094,0,64,0,39,102,4.0
4095,1,52,1,34,90,3.79
4096,1,108,1,34,64,4.0
4097,1,74,1,31,105,3.22
4098,0,89,1,39,84,3.57
4099,0,56,1,34,97,4.0
4100,1,112,1,38,93,3.47
4101,0,39,0,34,114,3.53
4102,1,96,1,35,90,4.0
4103,1,114,1,26,92,4.0
4104,1,105,1,26,114,4.0
4105,0,88,1,36,83,3.2
4106,1,86,0,26,103,3.75
4107,1,86,0,31,89,3.51
4108,1,41,1,25,78,4.0
4109,1,57,0,36,92,3.43
4110,1,107,1,22,102,3.82
4111,0,118,1,37,111,3.5
4112,1,93,1,32,113,4.0
4113,1,104,1,24,88,3.45
4114,1,97,1,31,78,3.02
4115,0,120,0,26,88,3.75
4116,1,109,1,26,75,3.64
4117,1,91,0,27,89,3.24
4118,1,45,1,21,87,3.24
4119,1,74,1,40,102,4.0
4120,1,49,0,21,64,2.78
4121,0,103,1,33,82,3.12
4122,0,65,1,27,82,3.41
4123,1,89,0,33,109,4.0
4124,0,112,0,27,76,2.93
4125,0,107,0,33,95,4.0
4126,1,109,0,35,90,4.0
4127,1,50,0,34,107,3.82
4128,1,37,0,22,100,3.59
4129,1,50,1,33,94,4.0
4130,1,106,1,26,84,4.0
4131,1,71,1,21,66,4.0
4132,1,49,1,28,95,4.0
4133,0,97,0,29,99,3.53
4134,0,40,0,29,70,4.0
4135,1,87,1,34,75,3.12
4136,0,98,1,26,96,4.0
4137,1,93,0,26,97,4.0
4138,1,127,1,21,78,3.2
4139,0,63,0,34,84,2.99
4140,1,59,1,31,66,3.15
4141,1,60,1,27,111,4.0
4142,0,71,1,34,74,4.0
4143,1,120,1,31,100,4.0
4144,1,124,0,29,92,4.0
4145,1,129,0,30,110,3.45
4146,1,80,0,33,81,3.02
4147,1,94,1,33,93,3.51
4148,1,86,1,26,68,3.41
4149,0,64,0,23,65,3.74
4150,1,51,0,23,100,4.0
4151,0,26,1,33,67,3.62
4152,1,78,1,37,89,4.0
4153,0,44,0,28,106,3.07
4154,1,121,1,23,102,3.19
4155,1,105,1,35,83,3.09
4156,1,92,1,37,70,4.0
4157,0,32,1,38,99,4.0
4158,1,96,0,32,111,3.49
4159,0,84,0,37,83,4.0
4160,1,77,1,20,81,4.0
4161,1,96,1,22,85,3.12
4162,1,120,1,22,100,4.0
4163,1,113,1,34,109,4.0
4164,1,77,1,21,75,3.42
4165,0,47,0,30,71,4.0
4166,1,87,1,29,120,3.7
4167,1,127,1,26,90,4.0
4168,1,116,1,37,96,4.0
4169,1,37,1,23,82,3.81
4170,1,112,1,27,99,3.58
4171,1,56,1,35,105,3.95
4172,1,88,0,21,96,3.46
4173,1,117,1,33,116,3.27
4174,1,90,1,36,87,4.0
4175,1,69,0,39,88,2.97
4176,0,56,0,38,95,3.37
4177,1,68,1,26,99,4.0
4178,1,115,0,32,95,4.0
4179,1,109,1,22,74,2.99
4180,1,116,1,25,96,4.0
4181,1,63,1,22,87,4.0
4182,0,98,0,26,84,2.99
4183,0,29,0,38,92,3.76
4184,1,54,1,27,79,4.0
4185,1,83,1,31,76,4.0
4186,0,57,0,29,64,3.09
4187,0,41,1,29,116,3.59
4188,1,43,1,39,100,4.0
4189,1,92,0,26,90,4.0
4190,0,54,0,33,83,4.0
4191,1,30,0,28,64,4.0
4192,1,73,0,21,82,4.0
4193,1,69,1,30,102,4.0
4194,1,92,0,36,105,4.0
4195,1,125,0,22,101,4.0
4196,1,65,1,21,94,3.37
4197,1,136,1,23,110,4.0
4198,0,32,1,35,87,3.37
4199,1,47,1,34,107,3.23
4200,0,93,0,31,87,3.9
4201,0,93,0,29,80,3.43
4202,0,61,1,38,78,2.97
4203,1,62,1,35,77,4.0
4204,0,104,0,36,101,4.0
4205,0,115,1,36,82,4.0
4206,1,129,1,33,78,4.0
4207,1,99,1,29,102,3.9
4208,1,107,1,37,97,3.58
4209,1,117,1,39,105,3.52
4210,1,115,1,20,99,4.0
4211,1,130,1,21,81,4.0
4212,1,115,1,39,93,3.98
4213,1,100,1,26,94,3.81
4214,0,57,1,37,79,3.23
4215,1,87,0,28,77,3.65
4216,1,113,0,22,82,3.0
4217,1,72,1,22,120,4.0
4218,1,36,1,23,86,3.06
4219,0,60,0,25,109,3.85
4220,1,125,1,30,85,3.15
4221,0,104,1,34,104,4.0
4222,1,54,0,40,105,3.67
4223,1,36,0,29,105,3.28
4224,1,99,0,30,97,4.0
4225,1,96,1,30,111,4.0
4226,1,43,0,31,97,4.0
4227,0,122,1,30,116,3.76
4228,1,89,0,20,69,4.0
4229,1,98,1,20,97,3.13
4230,1,117,1,22,96,3.32
4231,1,63,0,22,79,3.79
4232,1,91,1,34,100,3.56
4233,1,88,1,24,71,4.0
4234,0,116,0,38,83,4.0
4235,1,41,1,39,64,2.75
4236,1,113,1,40,114,3.7
4237,1,91,1,39,89,3.87
4238,0,112,0,25,120,4.0
4239,0,108,0,30,103,4.0
4240,1,40,1,24,98,4.0
4241,0,49,0,36,84,4.0
4242,1,50,1,38,77,3.39
4243,0,72,0,37,99,4.0
4244,0,110,1,29,91,3.42
4245,1,34,1,35,73,4.0
4246,1,73,0,22,71,2.72
4247,1,119,1,21,79,4.0
4248,1,129,1,35,117,3.45
4249,1,105,1,29,120,4.0
4250,1,114,0,40,95,4.0
4251,1,69,1,22,94,4.0
4252,1,64,1,37,87,4.0
4253,1,39,1,30,79,4.0
4254,1,88,1,37,111,3.72
4255,1,86,1,36,118,4.0
4256,1,67,0,38,79,4.0
4257,0,35,0,26,91,3.23
